ZIP Code,Household Median Income,Household Mean Income,Family Median Income,Family Mean Income,Married-couple Family Median Income,Married-couple Family Mean Income,Nonfamily Household Median Income,Nonfamily Household Mean Income
95670,71732.0,94061.0,78772.0,101398.0,91311.0,114001.0,53585.0,74385.0
95672,111034.0,145374.0,138615.0,167907.0,153065.0,,46384.0,69089.0
95673,72438.0,85862.0,80323.0,92301.0,86799.0,,38393.0,49260.0
95674,94722.0,132231.0,120278.0,145583.0,97083.0,,61250.0,74997.0
95675,41607.0,43219.0,42821.0,46306.0,44143.0,,,
95677,88897.0,107541.0,105352.0,126679.0,120637.0,,44805.0,62951.0
95678,77437.0,94941.0,99515.0,111050.0,115177.0,,49254.0,60849.0
95679,,,,,,,,
95680,,,,,,,,
95681,49948.0,66410.0,59750.0,78180.0,61354.0,,38152.0,34602.0
95682,87974.0,114665.0,102530.0,132850.0,111686.0,,47147.0,62520.0
95683,111865.0,129036.0,131347.0,145371.0,139353.0,,65938.0,81626.0
95684,66702.0,90110.0,88088.0,108535.0,89853.0,,22045.0,51944.0
95685,56599.0,85745.0,71250.0,112071.0,86422.0,,37667.0,40612.0
95686,40333.0,51418.0,39643.0,55324.0,,,31563.0,35982.0
95687,92653.0,109777.0,105306.0,121759.0,112060.0,,58546.0,72318.0
95688,98579.0,124779.0,114627.0,138147.0,143223.0,,61083.0,68623.0
95689,73864.0,131355.0,125500.0,167046.0,128375.0,,32273.0,32519.0
95690,65742.0,130590.0,67188.0,139814.0,77411.0,,54792.0,57891.0
95691,80916.0,105952.0,97137.0,116363.0,107030.0,,53417.0,72144.0
95692,76071.0,95539.0,79479.0,93560.0,85417.0,,54492.0,90780.0
95693,100479.0,113906.0,106000.0,125196.0,111359.0,,48603.0,72439.0
95694,87097.0,127287.0,100479.0,136253.0,100599.0,,63229.0,84623.0
95695,68158.0,93000.0,74467.0,101848.0,86513.0,,45313.0,57474.0
95697,,55422.0,81544.0,72385.0,,,,31124.0
95698,,153308.0,,,,,25677.0,37466.0
95699,,,,,,,,
95701,85294.0,140724.0,100650.0,160645.0,91458.0,,35852.0,46511.0
95703,83657.0,87761.0,83688.0,93091.0,83457.0,,77308.0,68238.0
95709,71659.0,97683.0,83214.0,109074.0,81908.0,,50263.0,63843.0
95713,75369.0,88777.0,94412.0,103049.0,98393.0,,37169.0,57164.0
95714,57500.0,69240.0,66063.0,79064.0,92500.0,,33646.0,48551.0
95715,,136407.0,180313.0,154153.0,,,28125.0,31260.0
95717,49583.0,51130.0,82188.0,98627.0,80781.0,,,20811.0
95720,,102308.0,,146887.0,,,28854.0,31921.0
95721,,,,,,,,
95722,88125.0,116501.0,107571.0,135813.0,111389.0,,39949.0,51046.0
95724,,,,,,,,
95726,75213.0,88007.0,85417.0,96401.0,87224.0,,57386.0,64621.0
95728,96310.0,84201.0,96845.0,90291.0,104861.0,,,63837.0
95735,91731.0,115661.0,,,,,,
95736,56845.0,80143.0,,71675.0,,,,
95742,133710.0,141363.0,133542.0,143781.0,153309.0,,130295.0,115044.0
95746,171325.0,214164.0,187124.0,236857.0,195625.0,,50028.0,102892.0
95747,113991.0,130719.0,132384.0,146091.0,147273.0,,52083.0,74082.0
95757,108507.0,126759.0,113760.0,129109.0,122438.0,,61601.0,94535.0
95758,92222.0,105509.0,103824.0,113323.0,115064.0,,65193.0,74161.0
95762,136203.0,175355.0,152069.0,190314.0,162572.0,,59242.0,97098.0
95765,107776.0,131583.0,131040.0,148274.0,138415.0,,52729.0,76447.0
95776,84856.0,103282.0,88720.0,111131.0,108125.0,,47688.0,66790.0
95811,69560.0,89257.0,98929.0,117788.0,147000.0,,68054.0,80500.0
95814,37595.0,61012.0,59692.0,82499.0,83750.0,,32326.0,55772.0
95815,42276.0,58113.0,44535.0,59060.0,58277.0,,32556.0,49839.0
95816,70448.0,94922.0,130865.0,157370.0,137847.0,,57357.0,71480.0
95817,52323.0,63870.0,62629.0,79999.0,86797.0,,31315.0,50506.0
95818,88101.0,117234.0,118421.0,145377.0,146169.0,,67566.0,83832.0
95819,113879.0,135357.0,148828.0,160053.0,158362.0,,75928.0,97275.0
95820,55003.0,69903.0,56506.0,75925.0,69947.0,,49346.0,55832.0
95821,47056.0,73020.0,62879.0,85759.0,79283.0,,35070.0,53502.0
95822,61988.0,79864.0,72398.0,93218.0,86542.0,,41371.0,53595.0
95823,50832.0,67343.0,54378.0,72011.0,63765.0,84911.0,31466.0,42137.0
95824,40979.0,53542.0,41278.0,56666.0,45703.0,,27708.0,36766.0
95825,45248.0,59695.0,41778.0,62062.0,52066.0,,43944.0,54718.0
95826,65967.0,81363.0,75952.0,94021.0,92050.0,,44387.0,58446.0
95827,63936.0,81311.0,70075.0,87784.0,78125.0,,55669.0,63990.0
95828,56190.0,71909.0,59871.0,71992.0,70654.0,81383.0,31579.0,62194.0
95829,97009.0,107864.0,104087.0,114231.0,113800.0,,61302.0,72602.0
95830,116838.0,177364.0,104635.0,146318.0,104635.0,,,277330.0
95831,81626.0,107162.0,104347.0,126678.0,131176.0,,59672.0,70371.0
95832,55734.0,63251.0,53135.0,63525.0,57270.0,,33152.0,43915.0
95833,69798.0,88150.0,72766.0,92868.0,97072.0,,56390.0,74904.0
95834,77404.0,92930.0,84951.0,99148.0,104112.0,,49470.0,75507.0
95835,104404.0,125371.0,114833.0,138708.0,127527.0,,75129.0,84216.0
95837,145833.0,180953.0,157938.0,209154.0,158313.0,,26771.0,53989.0
95838,50161.0,66335.0,52528.0,69902.0,61911.0,,35857.0,45839.0
95841,53866.0,66691.0,66316.0,77072.0,79250.0,,37044.0,44416.0
95842,54146.0,65635.0,57087.0,67487.0,70227.0,,37200.0,52999.0
95843,82000.0,94304.0,84665.0,96869.0,95262.0,,58059.0,69451.0
95864,107115.0,151969.0,121440.0,179359.0,147938.0,,54253.0,75145.0
95901,55128.0,68098.0,64469.0,76748.0,82188.0,,28145.0,44182.0
95903,51940.0,64339.0,53125.0,67512.0,58021.0,,,38198.0
95910,,45345.0,,,,,,
95912,64923.0,84943.0,73545.0,102230.0,84609.0,,33827.0,41846.0
95914,,70914.0,,86899.0,62250.0,,,44575.0
95915,,,,,,,,
95916,34050.0,52898.0,45924.0,70997.0,47446.0,,17875.0,22422.0
95917,67730.0,87506.0,72143.0,88902.0,76500.0,,47750.0,57143.0
95918,73977.0,89020.0,92157.0,108960.0,100647.0,,42781.0,53872.0
95919,78625.0,77232.0,83819.0,84917.0,78583.0,,57601.0,58271.0
95920,46875.0,80452.0,,102204.0,,,,55435.0
95922,75795.0,78212.0,97566.0,90324.0,97961.0,,59063.0,63928.0
95923,,45107.0,,53391.0,,,,
95925,21786.0,29081.0,,32269.0,,,,
95926,51838.0,76493.0,74720.0,99855.0,96063.0,,33776.0,50441.0
95928,56204.0,84427.0,83088.0,110775.0,111435.0,131304.0,33507.0,50301.0
95930,,,,,,,,
95932,55284.0,69226.0,63586.0,84198.0,81490.0,,24989.0,42412.0
95934,,29421.0,,,,,38333.0,33498.0
95935,,,,,,,,
95936,,69509.0,,,,,,
95937,41125.0,76765.0,60625.0,108154.0,71250.0,,23983.0,41174.0
95938,83606.0,102587.0,104663.0,111548.0,122984.0,,44934.0,72675.0
95939,46125.0,58714.0,52875.0,69248.0,69583.0,,23810.0,39282.0
95941,58654.0,59778.0,59952.0,59217.0,60129.0,,,33890.0
95942,174028.0,262244.0,173102.0,300139.0,173457.0,,,152513.0
95943,71250.0,107035.0,87656.0,131991.0,98438.0,,44779.0,52548.0
95944,,,,,,,,
95945,51530.0,74243.0,65425.0,90020.0,82095.0,,32171.0,52521.0
95946,68242.0,84174.0,82817.0,94938.0,82593.0,,29333.0,48046.0
95947,43194.0,64113.0,94375.0,89725.0,100994.0,,25930.0,32347.0
95948,56667.0,78861.0,64284.0,88508.0,75582.0,,36069.0,43159.0
95949,80216.0,98622.0,95757.0,115855.0,100427.0,,37676.0,55990.0
95950,33309.0,35712.0,,45586.0,64712.0,,,20372.0
95951,51890.0,55137.0,55069.0,61669.0,60750.0,,,35022.0
95953,59875.0,81110.0,63320.0,87245.0,76250.0,,27341.0,50020.0
95954,53547.0,65367.0,64247.0,73057.0,67226.0,,35965.0,47695.0
95955,47083.0,76866.0,56563.0,88834.0,81750.0,,,46332.0
95956,,90741.0,128839.0,117447.0,129107.0,,63571.0,66066.0
95957,60625.0,78300.0,66250.0,89441.0,69306.0,,29375.0,40593.0
95959,70975.0,100264.0,91338.0,121579.0,105614.0,,41650.0,61759.0
95960,33910.0,48085.0,80000.0,61525.0,80673.0,,,38264.0
95961,60348.0,75194.0,66040.0,81427.0,77500.0,,33539.0,45035.0
95962,,92249.0,101184.0,99798.0,116985.0,,,72197.0
95963,49937.0,64317.0,58863.0,71897.0,71667.0,,27250.0,36744.0
95965,35668.0,56220.0,44792.0,61598.0,62945.0,,26695.0,44688.0
95966,48228.0,64336.0,57896.0,74973.0,71210.0,84745.0,29119.0,39610.0
95968,31375.0,45775.0,31333.0,54168.0,61000.0,,21544.0,20167.0
95969,49681.0,70078.0,72725.0,88663.0,80061.0,,24432.0,40547.0
95970,65625.0,107393.0,,115490.0,101875.0,,42917.0,87209.0
95971,58523.0,78632.0,86346.0,93937.0,100536.0,,39316.0,41270.0
95973,73817.0,100204.0,86786.0,114880.0,103776.0,,40315.0,63238.0
95974,,,,,,,,
95975,68172.0,63067.0,62069.0,72506.0,,,,28204.0
95977,62830.0,68999.0,74375.0,91292.0,97961.0,,40850.0,43209.0
95978,,49106.0,30795.0,43211.0,,,,16100.0
95979,31667.0,59875.0,55313.0,93224.0,55625.0,,13333.0,25268.0
95981,,,,,,,,
95982,84500.0,89219.0,91384.0,98711.0,98507.0,,48717.0,48772.0
95983,47321.0,57573.0,65743.0,63620.0,,,40625.0,43639.0
95984,,38675.0,,,,,13125.0,13896.0
95986,63750.0,73521.0,,,,,,43300.0
95987,72500.0,90741.0,79000.0,96787.0,81605.0,,58000.0,66846.0
95988,53855.0,65233.0,70926.0,80420.0,95039.0,,23542.0,36042.0
95991,54564.0,71707.0,60792.0,79100.0,80113.0,93051.0,32656.0,46736.0
95993,74188.0,104184.0,84947.0,116833.0,93278.0,,45086.0,63116.0
96001,58673.0,83521.0,75891.0,100501.0,92752.0,,33230.0,46576.0
96002,60102.0,78042.0,65567.0,84030.0,77463.0,,38983.0,54122.0
96003,57301.0,76049.0,74122.0,90791.0,82176.0,,37265.0,50405.0
96006,51964.0,61458.0,70781.0,73951.0,85625.0,,,43198.0
96007,48996.0,65765.0,62982.0,80398.0,73806.0,91414.0,23765.0,32538.0
96008,64131.0,75055.0,64368.0,81988.0,75813.0,,62813.0,55019.0
96009,47153.0,78707.0,76250.0,97155.0,76818.0,,40694.0,46423.0
96010,35278.0,34967.0,34821.0,34679.0,34464.0,,,
96011,25089.0,38755.0,26364.0,40783.0,,,18036.0,30017.0
96013,47138.0,59027.0,56452.0,71566.0,69821.0,,17541.0,26242.0
96014,34125.0,32862.0,45978.0,43184.0,,,,14153.0
96015,,73443.0,,,,,,
96016,,50257.0,,65069.0,98750.0,,,
96017,35208.0,56151.0,35417.0,42955.0,43750.0,,32250.0,75026.0
96019,48586.0,60451.0,58175.0,67826.0,71895.0,,19338.0,33019.0
96020,67208.0,89303.0,83859.0,116393.0,95329.0,,37333.0,41515.0
96021,45455.0,61187.0,50770.0,66845.0,58398.0,,26217.0,39941.0
96022,63606.0,81125.0,75859.0,96774.0,88953.0,,26120.0,41858.0
96023,33403.0,45155.0,42143.0,48703.0,51917.0,,27875.0,36559.0
96024,48125.0,70021.0,56875.0,93169.0,,,46042.0,46988.0
96025,36538.0,47589.0,50703.0,57043.0,55509.0,,24333.0,32958.0
96027,56801.0,69272.0,58625.0,77825.0,75179.0,,40625.0,45600.0
96028,40688.0,62498.0,86250.0,84342.0,85179.0,,20543.0,28923.0
96029,44327.0,59466.0,44712.0,64560.0,57750.0,,18750.0,20780.0
96031,23500.0,31717.0,31250.0,37419.0,38125.0,,14107.0,23616.0
96032,51380.0,63217.0,61250.0,70211.0,75598.0,,29879.0,42533.0
96033,44167.0,53356.0,49375.0,60376.0,51500.0,,27500.0,35101.0
96034,43750.0,61126.0,53438.0,77760.0,70250.0,,29688.0,34940.0
96035,33750.0,53131.0,47932.0,71496.0,63750.0,,17425.0,25446.0
96037,83723.0,69954.0,,,,,,53052.0
96038,52375.0,59686.0,58176.0,70770.0,59224.0,,26367.0,32770.0
96039,33523.0,48091.0,37917.0,49161.0,62083.0,,19583.0,45832.0
96040,80875.0,77033.0,,,,,,
96041,29198.0,44417.0,39125.0,61690.0,63382.0,,15893.0,24327.0
96044,51786.0,54513.0,58462.0,65042.0,65000.0,,24667.0,36749.0
96046,,,,,,,,
96047,60000.0,118414.0,89191.0,145932.0,91875.0,,17813.0,22520.0
96048,52950.0,58163.0,56042.0,77591.0,54936.0,,26458.0,28879.0
96049,,27971.0,,,,,,
96050,28438.0,47622.0,37500.0,52170.0,39063.0,,24318.0,42409.0
96051,55966.0,63697.0,56711.0,61536.0,62938.0,,,66902.0
96052,50729.0,66309.0,62097.0,72113.0,77438.0,,28051.0,36429.0
96054,42386.0,53256.0,52083.0,60746.0,50417.0,,,31995.0
96055,61864.0,74077.0,70694.0,85893.0,78576.0,,28476.0,42614.0
96056,59650.0,136958.0,63424.0,178914.0,65714.0,,40714.0,41539.0
96057,43487.0,63425.0,54464.0,81028.0,65104.0,,27557.0,40803.0
96058,39821.0,59006.0,69044.0,93111.0,69118.0,,24792.0,27867.0
96059,108102.0,82156.0,112679.0,95551.0,112932.0,,,42725.0
96061,,,,,,,,
96062,78684.0,95888.0,94500.0,108878.0,107500.0,,26250.0,64689.0
96063,51250.0,65014.0,138646.0,110370.0,,,,42338.0
96064,50191.0,65749.0,59205.0,75126.0,66587.0,,35000.0,42719.0
96065,,90879.0,,126416.0,195132.0,,25341.0,31941.0
96067,49324.0,74353.0,59135.0,75777.0,68984.0,,37176.0,70800.0
96068,,28696.0,16389.0,18068.0,,,41023.0,32829.0
96069,65417.0,78717.0,81111.0,87735.0,86136.0,,,50062.0
96071,,,,,,,,
96073,101576.0,119109.0,111953.0,130309.0,116250.0,,36538.0,49929.0
96074,45625.0,68015.0,,105210.0,,,31250.0,46135.0
96075,,39046.0,,63326.0,,,14568.0,21436.0
96076,27619.0,36825.0,28512.0,30743.0,28512.0,,,40840.0
96080,49259.0,84140.0,64155.0,105734.0,74510.0,,29533.0,41503.0
96084,31563.0,46418.0,34375.0,50562.0,36250.0,,24896.0,32696.0
96085,53125.0,86100.0,,98355.0,,,,
96086,41917.0,51803.0,53750.0,67451.0,67250.0,,40192.0,36915.0
96087,41875.0,70830.0,64896.0,86548.0,,,21806.0,22305.0
96088,53654.0,67577.0,77637.0,81106.0,77953.0,,29296.0,44457.0
96090,45625.0,62588.0,72045.0,77338.0,83125.0,,26875.0,33233.0
96091,44922.0,55184.0,51667.0,58024.0,55096.0,,42031.0,51508.0
96092,62375.0,92344.0,92969.0,119416.0,125625.0,,,
96093,45208.0,54421.0,46741.0,62467.0,69052.0,,39280.0,42043.0
96094,54451.0,86165.0,63846.0,113742.0,88795.0,,25750.0,41167.0
96096,54844.0,86780.0,68523.0,100996.0,69205.0,,26429.0,40026.0
96097,42559.0,59958.0,51681.0,68383.0,66298.0,,33438.0,45044.0
96101,50845.0,57112.0,62177.0,64826.0,64016.0,,28507.0,38433.0
96103,68526.0,90061.0,82721.0,107981.0,84853.0,,40078.0,54305.0
96104,41184.0,57681.0,58977.0,70621.0,80491.0,,22366.0,37582.0
96105,41563.0,56282.0,,,,,,22967.0
96106,,64845.0,72386.0,78939.0,71364.0,,28856.0,42187.0
96107,43750.0,86362.0,62000.0,106140.0,60750.0,,38963.0,53223.0
96108,81250.0,76097.0,83333.0,92339.0,83333.0,,,
96109,63218.0,75697.0,61118.0,67024.0,,,,61816.0
96110,61875.0,66141.0,61458.0,65593.0,60625.0,,82500.0,68125.0
96111,,71504.0,113333.0,110166.0,,,,37139.0
96112,31406.0,44296.0,,47558.0,63929.0,,24750.0,42809.0
96113,49287.0,57826.0,49861.0,57700.0,63472.0,,48669.0,49572.0
96114,73319.0,83408.0,75679.0,89955.0,93229.0,,63478.0,61142.0
96115,,43741.0,,54734.0,,,16875.0,22421.0
96116,54301.0,67349.0,,,,,,
96117,53125.0,44321.0,53894.0,46719.0,55000.0,,,34494.0
96118,53986.0,84007.0,55197.0,89635.0,,,16588.0,50916.0
96119,,,,,,,,
96120,68250.0,93217.0,87813.0,99946.0,93056.0,,32344.0,68014.0
96121,73150.0,69070.0,74150.0,79136.0,90256.0,,,
96122,49167.0,66100.0,61875.0,83662.0,60000.0,,26667.0,44977.0
96123,,49723.0,68750.0,55040.0,68750.0,,,
96124,,61960.0,73500.0,96546.0,90536.0,,,
96125,96406.0,103776.0,,105243.0,,,,
96126,,46288.0,57396.0,59985.0,57396.0,,,
96128,76902.0,80245.0,81071.0,86589.0,81071.0,,46429.0,51498.0
96129,,84006.0,,84006.0,,,,
96130,56458.0,70478.0,66922.0,82264.0,75610.0,,29583.0,43210.0
96132,30714.0,30436.0,28750.0,32113.0,30250.0,,33750.0,28200.0
96133,,,,,,,,
96134,44550.0,61941.0,44688.0,60470.0,50335.0,,25833.0,58963.0
96135,,55004.0,,,,,,
96136,,,,,,,,
96137,47697.0,66775.0,63277.0,79627.0,88523.0,,32500.0,44363.0
96140,88920.0,126507.0,117045.0,163148.0,165833.0,,54886.0,78690.0
96141,69688.0,141083.0,104904.0,182509.0,112292.0,,67734.0,74247.0
96142,70278.0,75662.0,79531.0,80650.0,91346.0,,42589.0,58244.0
96143,51500.0,67917.0,47344.0,66745.0,65033.0,,42500.0,60787.0
96145,84648.0,113998.0,110101.0,135293.0,110608.0,,61346.0,83215.0
96146,78409.0,161758.0,148438.0,235674.0,149688.0,,66296.0,83139.0
96148,81833.0,106323.0,105729.0,124074.0,106406.0,,80250.0,82051.0
96150,62541.0,95949.0,82407.0,119749.0,96589.0,,38478.0,63075.0
96155,,,,,,,,
96161,100205.0,148847.0,115436.0,166444.0,119699.0,,58942.0,88547.0
97635,,73435.0,,86644.0,,,,
