Pop_ID,ZIP Code,Household Median Income,Household Mean Income,Family Median Income,Family Mean Income,Married-couple Family Median Income,Married-couple Family Mean Income,Nonfamily Household Median Income,Nonfamily Household Mean Income,Land Area sq miles,Water Area sq miles,Latitude,Longitude,Per Capita Income,Poverty Count,Poverty Rate,Insurance coverage status,Coverage Rate,Count Of Licensees
436,92250,49637.0,66361.0,58594.0,76673.0,69286.0,,18393.0,31612.0,352.376,0.005,32.7773731,-115.1279806,23939.0,1592.0,19.818249719905392,8033.0,100.0,0.0
437,92251,82394.0,89382.0,91250.0,97832.0,97432.0,,49583.0,55708.0,247.366,0.023,32.8692297,-115.7140392,23065.0,2998.0,11.083179297597043,23636.0,87.37892791127541,1.0
438,92252,42370.0,59935.0,49196.0,67793.0,65156.0,,30793.0,46675.0,112.32,0.0,34.1479757,-116.284218,36220.0,1618.0,20.45253444570851,7699.0,97.32018708127924,0.0
439,92253,76158.0,119884.0,99344.0,145812.0,116744.0,,45958.0,61276.0,40.454,0.418,33.6567432,-116.2921622,58592.0,3601.0,9.501820676552851,37852.0,99.87862156314316,0.0
440,92254,26328.0,33174.0,38344.0,45152.0,39341.0,,14214.0,16092.0,47.94,0.005,33.5438371,-115.9982749,19175.0,1614.0,17.239906002990814,9362.0,100.0,0.0
441,92256,44944.0,62447.0,58750.0,79432.0,60000.0,,35056.0,46152.0,63.35,0.0,34.0720603,-116.6176658,29393.0,871.0,25.71597283731916,3387.0,100.0,0.0
442,92257,,19266.0,27554.0,34139.0,29348.0,,,10935.0,270.671,0.021,33.3362365,-115.5256891,9754.0,611.0,51.5177065767285,1174.0,98.98819561551431,
443,92258,,23867.0,,18883.0,,,,31377.0,10.384,0.167,33.9215499,-116.5595645,21464.0,243.0,44.424131627056674,545.0,99.6343692870201,
444,92259,35739.0,29116.0,,,,,36534.0,31765.0,287.898,0.0,32.7347854,-115.9464467,19988.0,68.0,30.22222222222222,225.0,100.0,
445,92260,61161.0,94906.0,73542.0,117483.0,83204.0,,42855.0,63999.0,31.359,0.151,33.6972305,-116.4062573,53121.0,4674.0,15.058474821998132,30831.0,99.32987531814814,2.0
446,92262,55757.0,91736.0,71412.0,113137.0,101339.0,137076.0,43391.0,73162.0,35.199,0.05,33.8629593,-116.5566821,56646.0,4196.0,16.228341584158414,25588.0,98.9634900990099,3.0
447,92264,60318.0,98393.0,84654.0,136981.0,100227.0,,43779.0,71584.0,50.947,0.143,33.7128919,-116.4971072,67255.0,2171.0,10.732117257402738,20157.0,99.64407533738692,1.0
448,92266,,36455.0,,,,,,,1184.95,6.141,33.1993483,-114.9153177,19492.0,22.0,12.941176470588236,170.0,100.0,
449,92267,,,,,,,,,42.401,4.335,34.2972182,-114.2071049,-666666666.0,0.0,,0.0,,
450,92268,44500.0,57346.0,,75662.0,,,,41382.0,69.683,0.0,34.16146,-116.5500142,47221.0,116.0,28.64197530864197,405.0,100.0,
451,92270,84891.0,133992.0,118048.0,170478.0,122563.0,,58010.0,90540.0,25.602,0.389,33.7638377,-116.4303875,86546.0,1878.0,10.882540418380946,17060.0,98.85843425856174,4.0
452,92273,32961.0,41461.0,34145.0,43639.0,47670.0,,,31511.0,3.213,0.006,32.8030209,-115.6979683,16381.0,390.0,23.911710606989576,1631.0,100.0,
453,92274,26132.0,35040.0,34801.0,44391.0,40747.0,,19025.0,25257.0,216.167,0.119,33.4702422,-116.1137175,17967.0,3487.0,21.90739460953697,15917.0,100.0,0.0
454,92275,24750.0,37012.0,55208.0,59739.0,,,21681.0,21788.0,40.544,0.0,33.2078171,-115.8808174,17230.0,372.0,26.458036984352773,1406.0,100.0,
455,92276,58814.0,69407.0,63789.0,74904.0,67533.0,,27026.0,53101.0,37.008,0.0,33.8323082,-116.3864024,27813.0,1080.0,13.103615627274934,8241.0,99.98786702256734,0.0
456,92277,41322.0,52582.0,42818.0,57195.0,45434.0,,34922.0,42083.0,1599.095,0.021,34.1277695,-115.6901344,26651.0,4883.0,17.8407014979905,23566.0,86.10157106320789,1.0
457,92278,61481.0,82964.0,61481.0,82964.0,61481.0,,,,0.392,0.0,34.2350566,-116.0582649,23043.0,0.0,0.0,0.0,0.0,1.0
458,92280,,,,,,,,,171.009,0.0,34.1293468,-114.9852253,-666666666.0,0.0,,0.0,,
459,92281,31935.0,51591.0,37292.0,53121.0,53125.0,,16917.0,28704.0,13.195,0.0,33.0503434,-115.6126511,15202.0,950.0,42.44861483467382,2238.0,100.0,
460,92282,41534.0,56768.0,43542.0,50729.0,53558.0,,29688.0,64256.0,75.416,0.0,33.962575,-116.6582957,24152.0,275.0,20.20573108008817,1360.0,99.92652461425422,
461,92283,27014.0,43219.0,38590.0,50470.0,39286.0,,11820.0,25051.0,332.094,1.462,32.8915458,-114.772943,16137.0,805.0,40.92526690391459,1967.0,100.0,
462,92284,45511.0,64827.0,57785.0,74392.0,85391.0,,33245.0,48278.0,127.477,0.0,34.1600756,-116.4247167,31965.0,5250.0,20.39547803115652,25447.0,98.85785323025524,2.0
463,92285,35767.0,38834.0,36979.0,44202.0,38368.0,,27731.0,30569.0,272.168,0.0,34.3376546,-116.5136717,22603.0,436.0,15.99413059427733,2326.0,85.32648569332355,
464,92301,48819.0,59304.0,52344.0,62079.0,64521.0,,28730.0,38702.0,224.783,0.0,34.6517865,-117.5261052,17837.0,6560.0,17.010242447815376,36276.0,94.06456631660832,1.0
465,92304,,,,,,,,,47.673,0.0,34.548749,-115.6908053,-666666666.0,0.0,,0.0,,
466,92305,88846.0,101201.0,87981.0,87631.0,89038.0,,,144124.0,115.914,0.031,34.1438202,-116.8683764,45952.0,72.0,14.4,500.0,100.0,
467,92307,59084.0,81963.0,70335.0,90099.0,90385.0,,32431.0,51001.0,187.452,0.004,34.5712314,-117.1330923,31315.0,5837.0,14.40025657472739,40316.0,99.46217989835694,4.0
468,92308,54738.0,71830.0,60005.0,77916.0,70332.0,,33620.0,45046.0,103.237,0.534,34.4202222,-117.1561341,27245.0,7930.0,18.360306545345097,42982.0,99.51610289180616,6.0
469,92309,38750.0,52485.0,59464.0,63419.0,65868.0,,25208.0,29642.0,358.494,0.0,35.2491956,-116.1562359,20830.0,167.0,29.76827094474153,561.0,100.0,
470,92310,55986.0,62242.0,53549.0,62017.0,49362.0,,59375.0,61335.0,82.711,0.0,35.3344112,-116.7630136,26142.0,865.0,9.646481543437046,4978.0,55.51466488234638,0.0
471,92311,46102.0,60420.0,52783.0,65595.0,72049.0,,30141.0,43393.0,424.423,0.043,34.965648,-117.0015086,26459.0,7215.0,21.08046514345819,33793.0,98.73487991585344,2.0
472,92313,70200.0,86812.0,77029.0,91861.0,90259.0,,54444.0,58229.0,3.615,0.008,34.0313174,-117.3149894,38286.0,965.0,7.364163614163614,13046.0,99.55738705738706,0.0
473,92314,56132.0,67814.0,62971.0,74182.0,87515.0,,37697.0,54148.0,36.608,0.02,34.2541177,-116.7963779,35315.0,1551.0,14.552448864702573,10658.0,100.0,0.0
474,92315,55061.0,82604.0,75658.0,96659.0,92453.0,,36477.0,56802.0,29.374,4.47,34.21713,-116.9416139,46280.0,699.0,13.370313695485846,5198.0,99.42616679418516,0.0
475,92316,63529.0,70951.0,67418.0,73969.0,73643.0,,40797.0,42275.0,11.508,0.09,34.057066,-117.3911786,23593.0,4252.0,13.870041753653444,30629.0,99.91192588726514,0.0
476,92320,61067.0,73467.0,74809.0,88708.0,84367.0,,26542.0,34338.0,13.954,0.0,33.9873802,-117.0502845,34901.0,783.0,7.553540420605826,10347.0,99.81670846999808,2.0
477,92321,49018.0,68551.0,45417.0,68729.0,49286.0,,,67622.0,7.126,0.048,34.2500413,-117.1472721,58998.0,192.0,24.489795918367346,784.0,100.0,1.0
478,92322,57154.0,73769.0,99292.0,100794.0,99292.0,,,35843.0,3.289,0.0,34.2541707,-117.3225759,51406.0,80.0,10.723860589812332,746.0,100.0,
479,92324,58589.0,70211.0,63086.0,75724.0,80080.0,88665.0,34333.0,44970.0,27.781,0.417,34.0251856,-117.2888486,25250.0,8703.0,15.111211431944854,57299.0,99.48952129599084,12.0
480,92325,63707.0,76119.0,74240.0,82121.0,79549.0,,40625.0,57092.0,8.739,0.119,34.2466993,-117.2760268,37258.0,942.0,11.149248431767074,8432.0,99.79879275653924,0.0
481,92327,,35753.0,,53930.0,,,,21689.0,24.51,0.241,34.867845,-116.8350512,13335.0,396.0,62.55924170616114,633.0,100.0,
482,92328,90962.0,95928.0,180509.0,151266.0,180556.0,,35568.0,54664.0,1773.556,2.215,36.3717851,-116.9797639,43653.0,171.0,16.731898238747554,1022.0,100.0,
483,92332,,,,,,,,,941.0,0.0,34.9070906,-115.364459,57941.0,15.0,8.474576271186441,177.0,100.0,
484,92333,80000.0,95744.0,81250.0,84443.0,113125.0,,,116436.0,10.084,0.0,34.2606605,-116.9821489,53585.0,14.0,3.2634032634032635,429.0,100.0,0.0
485,92335,58070.0,68108.0,59607.0,69279.0,66859.0,79220.0,32890.0,45305.0,17.457,0.0,34.0873327,-117.465158,22080.0,15574.0,16.104814692256785,96476.0,99.76422898742554,39.0
486,92336,96447.0,113762.0,98077.0,112518.0,111870.0,,72680.0,103686.0,19.883,0.0,34.1368622,-117.4603364,36584.0,7491.0,7.448469240635968,100265.0,99.6957373397898,8.0
487,92337,84649.0,95580.0,88035.0,96916.0,96875.0,,54286.0,65648.0,13.7,0.0,34.0496649,-117.4714719,29503.0,3182.0,8.532661160570632,37278.0,99.96245843612571,0.0
488,92338,,,,,,,,,93.652,0.0,34.7877209,-116.2512079,-666666666.0,0.0,,0.0,,
489,92339,63661.0,77179.0,58315.0,82745.0,79050.0,,75485.0,66679.0,78.94,0.004,34.083932,-116.8373681,32976.0,143.0,13.43984962406015,1064.0,100.0,0.0
490,92341,34375.0,59885.0,48000.0,73046.0,48000.0,,,,9.997,0.02,34.2366428,-117.0628377,40673.0,44.0,13.293051359516616,331.0,100.0,
491,92342,75045.0,82922.0,77396.0,86446.0,88229.0,,68710.0,71901.0,98.237,0.731,34.7602939,-117.3359127,40325.0,349.0,5.524774418236505,6317.0,100.0,0.0
492,92344,89795.0,107818.0,94370.0,108256.0,100637.0,,48000.0,63868.0,37.603,0.0,34.3917722,-117.4065673,36846.0,1911.0,9.345657276995306,20389.0,99.71146322378716,0.0
493,92345,51712.0,65569.0,56850.0,70564.0,66792.0,79282.0,25922.0,40546.0,98.856,1.422,34.3609721,-117.3130389,23378.0,16607.0,18.984635785815534,87357.0,99.8639626869084,1.0
494,92346,67823.0,93215.0,76062.0,98424.0,99723.0,,37694.0,53348.0,27.118,0.082,34.1240486,-117.1775733,35574.0,8003.0,13.33277800916285,59704.0,99.4652228238234,5.0
495,92347,38140.0,35455.0,40368.0,36632.0,41103.0,,37988.0,34004.0,171.642,0.0,34.9500139,-117.2580469,20602.0,238.0,39.60066555740433,601.0,100.0,
496,92352,89625.0,124121.0,102864.0,138782.0,106991.0,,40385.0,61294.0,11.533,1.176,34.2676864,-117.1867211,57495.0,612.0,9.956076134699854,6127.0,99.67463803481373,0.0
497,92354,59320.0,82530.0,75395.0,93707.0,89904.0,,44363.0,54440.0,4.98,0.001,34.0507885,-117.2501534,37311.0,3265.0,14.162401318643186,22782.0,98.82016136028454,75.0
498,92356,36701.0,50900.0,42198.0,54612.0,52418.0,,23387.0,33852.0,365.575,0.0,34.4962515,-116.8925302,22336.0,2443.0,34.66231555051078,7048.0,100.0,
499,92358,53403.0,60308.0,67014.0,80463.0,77557.0,,29412.0,36663.0,72.361,0.0,34.2462322,-117.5676376,35449.0,96.0,12.598425196850394,762.0,100.0,
500,92359,58250.0,75097.0,76135.0,89156.0,77348.0,,30139.0,39952.0,19.195,0.489,34.0852895,-117.0763108,31381.0,1127.0,11.549497847919657,9705.0,99.45685591309694,0.0
501,92363,33479.0,51962.0,47829.0,59918.0,50625.0,,17139.0,31053.0,372.022,12.702,34.7110781,-114.5819822,27906.0,1538.0,28.235726087754728,5440.0,99.8714888929686,0.0
502,92364,,,,,,,,,524.832,0.005,35.3595977,-115.4387719,,6.0,50.0,12.0,100.0,0.0
503,92365,55938.0,55296.0,58750.0,64801.0,59592.0,,,36869.0,483.324,0.921,34.8966876,-116.5604179,26016.0,442.0,18.47053907229419,2393.0,100.0,
504,92368,36500.0,62361.0,38438.0,68875.0,,,16042.0,25221.0,49.669,0.755,34.6643879,-117.314875,22474.0,202.0,19.842829076620824,1018.0,100.0,
505,92371,62143.0,72375.0,64250.0,76398.0,76730.0,,22869.0,27630.0,132.09,0.0,34.4383377,-117.5425936,24458.0,3335.0,15.683047260757112,21231.0,99.84011286150952,0.0
506,92372,52500.0,73714.0,67097.0,77712.0,86414.0,,33768.0,60478.0,25.722,0.0,34.4486745,-117.634916,39691.0,810.0,15.55299539170507,5208.0,100.0,
507,92373,81557.0,123730.0,99653.0,144229.0,121113.0,,52629.0,80864.0,39.875,0.199,34.0119465,-117.159702,55983.0,2296.0,6.763683497319271,33386.0,98.3503210982148,16.0
508,92374,78191.0,96793.0,84862.0,104501.0,99883.0,,52539.0,70739.0,17.949,0.001,34.0685149,-117.1753218,37714.0,4382.0,9.742974030594096,44834.0,99.68427605834222,8.0
509,92376,59416.0,73046.0,64054.0,75719.0,73844.0,87123.0,26708.0,42524.0,13.324,0.0,34.1105366,-117.3800214,23534.0,12101.0,14.115739498641036,85482.0,99.71420905898958,1.0
510,92377,95953.0,102541.0,103298.0,106079.0,112346.0,,44896.0,57635.0,7.195,0.0,34.1523635,-117.4040683,32463.0,1987.0,9.491282541198949,20787.0,99.29304991640792,0.0
511,92378,69318.0,64397.0,69773.0,66900.0,68523.0,,,,0.802,0.0,34.2319955,-117.2248872,26660.0,35.0,8.009153318077804,437.0,100.0,
512,92382,66011.0,74742.0,71875.0,83168.0,74654.0,,48971.0,55442.0,20.419,0.009,34.2062184,-117.1122717,37013.0,339.0,6.941031941031941,4861.0,99.52907452907452,0.0
513,92384,147000.0,140144.0,,,,,147000.0,140144.0,231.867,0.0,36.0433376,-116.1191681,95117.0,0.0,0.0,23.0,100.0,0.0
514,92385,53854.0,89197.0,53854.0,60761.0,53854.0,,,112589.0,9.208,0.0,34.2134443,-117.2305884,66024.0,31.0,18.562874251497007,167.0,100.0,0.0
515,92386,38378.0,54748.0,41250.0,65451.0,53235.0,,19936.0,36044.0,2.297,0.0,34.2370359,-116.8252914,28330.0,586.0,28.39147286821705,2064.0,100.0,
516,92389,33173.0,44396.0,98261.0,79333.0,,,28462.0,29235.0,44.69,0.068,35.8245722,-116.2747546,26498.0,61.0,32.62032085561497,187.0,100.0,
517,92391,44298.0,55583.0,44914.0,58033.0,70022.0,,,35950.0,1.979,0.0,34.2396894,-117.2366687,26203.0,492.0,22.599908130454757,2139.0,98.25447864033072,
518,92392,61872.0,78082.0,62677.0,79349.0,73992.0,,42702.0,63455.0,37.291,0.0,34.4790151,-117.408834,25230.0,10418.0,16.841526697812768,61730.0,99.79146122633732,4.0
519,92394,61270.0,94001.0,68231.0,104983.0,84307.0,,30234.0,38880.0,32.039,0.158,34.5634635,-117.3535793,27724.0,6306.0,15.789078344475325,36197.0,90.6307118355492,0.0
520,92395,48495.0,66193.0,59119.0,74252.0,78110.0,92649.0,27157.0,42566.0,16.891,0.357,34.5048281,-117.298985,24732.0,9776.0,20.16543245528992,48236.0,99.49875203696446,5.0
521,92397,63705.0,93348.0,72188.0,107642.0,73889.0,,35435.0,57836.0,47.595,0.024,34.3540894,-117.753718,50906.0,718.0,14.19252816762206,5059.0,100.0,0.0
522,92398,55572.0,76016.0,91061.0,114752.0,91061.0,,48159.0,44506.0,100.189,0.161,34.9827929,-116.8516201,32796.0,158.0,11.33428981348637,1394.0,100.0,
523,92399,73647.0,92894.0,96053.0,110044.0,110801.0,,32176.0,44223.0,53.647,0.004,34.0323124,-117.010577,37347.0,4677.0,8.467303932218119,54780.0,99.17445144470996,4.0
524,92401,34167.0,53159.0,37431.0,59844.0,38889.0,,12300.0,32860.0,0.68,0.0,34.1059063,-117.2918137,21601.0,623.0,30.24271844660194,2060.0,100.0,2.0
525,92404,49799.0,63748.0,53407.0,66693.0,70421.0,80557.0,29296.0,40902.0,31.585,0.0,34.1786334,-117.2389262,24010.0,11921.0,18.600405679513184,63376.0,98.88594164456234,3.0
526,92405,41631.0,54568.0,40926.0,54143.0,60790.0,,30771.0,43589.0,5.01,0.0,34.1457811,-117.3022171,20956.0,6871.0,21.778129952456418,31550.0,100.0,1.0
527,92407,72281.0,89056.0,76065.0,93602.0,93257.0,110222.0,44690.0,53627.0,81.664,0.179,34.2251623,-117.3884871,28379.0,8982.0,13.364679274480336,65373.0,97.2711175919175,0.0
528,92408,57197.0,67469.0,61641.0,74311.0,66848.0,,30042.0,44342.0,10.477,0.131,34.0836194,-117.2684597,22988.0,2588.0,20.740503285782975,12162.0,97.4675428754608,3.0
529,92410,41060.0,51455.0,44964.0,53120.0,53775.0,,21080.0,37713.0,8.235,0.023,34.1115753,-117.2636914,18588.0,10865.0,22.44927476341997,46991.0,97.09285507665606,0.0
530,92411,44129.0,60064.0,45671.0,62343.0,53816.0,,25357.0,34192.0,4.705,0.168,34.1228089,-117.325808,18585.0,6968.0,25.888909530001857,26776.0,99.48355935352036,3.0
531,92501,71204.0,85257.0,74093.0,89871.0,92713.0,,41659.0,60606.0,5.625,0.077,33.9965229,-117.3741794,30062.0,2532.0,11.438380917961693,21480.0,97.03650162631008,4.0
532,92503,75415.0,94218.0,79581.0,99575.0,93077.0,,40327.0,56741.0,34.321,4.276,33.882884,-117.4517249,32344.0,10151.0,11.454912714264758,88033.0,99.34098423553044,7.0
533,92504,69531.0,91391.0,77290.0,97589.0,95536.0,,40644.0,61567.0,22.681,0.057,33.9083525,-117.4013419,30175.0,6288.0,10.90984801165938,57341.0,99.4881671177736,4.0
534,92505,71139.0,84536.0,77783.0,90543.0,88456.0,102302.0,45230.0,53559.0,10.176,0.0,33.9266658,-117.4928043,27887.0,5843.0,11.088128131167451,52433.0,99.50091088507666,24.0
535,92506,101670.0,124445.0,106897.0,134397.0,127653.0,,60717.0,82795.0,16.208,0.0,33.9347609,-117.3668824,48991.0,4171.0,9.4060075771243,43963.0,99.1408082265921,15.0
536,92507,54701.0,71043.0,62075.0,82796.0,81151.0,104342.0,38393.0,49211.0,21.377,0.006,33.9911223,-117.3068215,25864.0,10055.0,16.49739946512658,60798.0,99.75225188272162,6.0
537,92508,121021.0,133266.0,124154.0,135980.0,132440.0,,69375.0,84973.0,10.968,0.0,33.8903893,-117.3282568,44856.0,1699.0,4.654794520547945,36443.0,99.84383561643835,1.0
538,92509,76568.0,93096.0,78368.0,95914.0,89811.0,106865.0,40339.0,54028.0,30.722,0.711,34.0032665,-117.4420038,27806.0,8519.0,10.60566448801743,79695.0,99.2156862745098,2.0
539,92518,75741.0,70130.0,76813.0,73004.0,83098.0,,71850.0,68744.0,7.867,0.014,33.8963369,-117.2770652,37401.0,281.0,24.82332155477032,1076.0,95.0530035335689,0.0
540,92530,64270.0,79575.0,69838.0,85520.0,76834.0,,35329.0,50795.0,77.088,5.529,33.633056,-117.3704612,28584.0,6862.0,11.78045975038198,58129.0,99.79398787962025,1.0
541,92532,92288.0,113762.0,95223.0,105598.0,110932.0,,63988.0,133291.0,15.242,0.0,33.6905568,-117.3024354,40014.0,2190.0,7.976979675092883,27333.0,99.55926276680994,1.0
542,92536,48182.0,78177.0,70000.0,95136.0,106071.0,,31357.0,28587.0,107.48,0.091,33.4919941,-116.8169451,36258.0,376.0,14.636045153756326,2569.0,100.0,0.0
543,92539,52857.0,60853.0,80334.0,82363.0,77458.0,,25607.0,34070.0,130.255,0.094,33.5278668,-116.6476196,29750.0,315.0,8.377659574468085,3760.0,100.0,0.0
544,92543,38686.0,53186.0,48146.0,61940.0,53805.0,69542.0,24283.0,33224.0,19.132,0.0,33.6986453,-116.9791613,22601.0,9748.0,25.383433585917768,38086.0,99.1745436554436,2.0
545,92544,53885.0,69496.0,58420.0,75592.0,67397.0,,26744.0,42379.0,170.813,0.845,33.645934,-116.8816279,27486.0,8831.0,17.125293307735568,51162.0,99.21461399732388,0.0
546,92545,48052.0,61721.0,54988.0,70578.0,59795.0,,26549.0,38694.0,29.748,0.0,33.7311185,-117.0358721,28515.0,4773.0,10.555297551914018,44926.0,99.35204228311107,1.0
547,92548,53643.0,65247.0,54017.0,67983.0,60693.0,,27619.0,42480.0,13.069,0.0,33.7639084,-117.1090324,22637.0,960.0,13.50210970464135,7102.0,99.887482419128,0.0
548,92549,79276.0,87628.0,93897.0,106542.0,101141.0,,28198.0,59175.0,106.063,0.015,33.8038178,-116.6792727,50581.0,387.0,10.947666195190948,3513.0,99.37765205091938,0.0
549,92551,71947.0,83032.0,71039.0,80507.0,84593.0,,67037.0,79643.0,6.152,0.162,33.8827395,-117.224878,24526.0,4326.0,11.90882563453174,36261.0,99.82106480207014,0.0
550,92553,54234.0,65055.0,56263.0,66381.0,66162.0,75854.0,26658.0,37916.0,10.258,0.0,33.9233498,-117.2453332,21663.0,12497.0,16.900398945161946,73810.0,99.81743187504226,14.0
551,92555,91839.0,105464.0,94899.0,106776.0,100553.0,,65014.0,79650.0,65.764,0.213,33.9109957,-117.1137654,34303.0,3564.0,7.933575228724707,44811.0,99.75068450459676,1.0
552,92557,76174.0,89126.0,78404.0,91567.0,93226.0,103136.0,51838.0,64396.0,17.769,0.049,33.9725476,-117.2582588,29558.0,6481.0,11.797364205621086,54817.0,99.78338430173292,0.0
553,92561,51528.0,77981.0,85640.0,100214.0,95956.0,,16925.0,50478.0,163.795,0.002,33.6304178,-116.5822901,61054.0,242.0,14.919852034525276,1622.0,100.0,0.0
554,92562,95156.0,120456.0,104612.0,131727.0,116735.0,,55497.0,66589.0,110.341,0.027,33.5312401,-117.3439986,43822.0,4381.0,6.828774062816616,63602.0,99.1380250954719,8.0
555,92563,96604.0,121519.0,104085.0,128127.0,115038.0,,56419.0,78128.0,22.629,0.01,33.580016,-117.1473602,38537.0,4066.0,5.203547524283648,76378.0,97.74632385876453,4.0
556,92567,79962.0,109319.0,84559.0,108829.0,90020.0,,66250.0,84597.0,33.131,0.2,33.826142,-117.0844666,33728.0,1214.0,11.323570562447532,10721.0,100.0,
557,92570,62764.0,79672.0,63656.0,81411.0,70874.0,91894.0,28498.0,42911.0,106.277,0.106,33.7799465,-117.3225713,25190.0,8141.0,13.96996996996997,58240.0,99.93993993993992,1.0
558,92571,69444.0,80719.0,69903.0,81433.0,77640.0,,50288.0,49721.0,39.109,3.111,33.8421292,-117.1949824,23161.0,7342.0,12.257913717109655,59667.0,99.61767062909044,0.0
559,92582,72701.0,92046.0,73219.0,88209.0,77299.0,,67212.0,102885.0,18.413,0.023,33.8076069,-117.0151631,27643.0,3012.0,13.715222439779607,21820.0,99.35795273439278,0.0
560,92583,46844.0,63536.0,55828.0,68748.0,60758.0,,32714.0,41618.0,29.138,0.471,33.7969113,-116.9313714,23653.0,6492.0,19.217903555252956,33662.0,99.64773097303218,1.0
561,92584,97674.0,112383.0,99335.0,112693.0,105999.0,,61107.0,85556.0,29.109,0.147,33.6614305,-117.1822839,38655.0,3246.0,5.938203172163987,54219.0,99.18775039789254,0.0
562,92585,82217.0,103591.0,93821.0,110064.0,98866.0,,40638.0,55504.0,17.106,0.0,33.7421668,-117.1672378,33339.0,2904.0,10.722593508843186,27024.0,99.78215116493742,0.0
563,92586,44179.0,58031.0,59347.0,73153.0,66557.0,,25840.0,40324.0,6.449,0.0,33.707681,-117.2004276,32361.0,1938.0,9.616911472806668,20047.0,99.47895990472408,1.0
564,92587,88771.0,114998.0,90676.0,123065.0,111905.0,,49764.0,78574.0,7.144,0.686,33.693929,-117.2505038,44387.0,2708.0,14.30835887139385,18898.0,99.85205537356018,0.0
565,92590,63938.0,142335.0,74444.0,175428.0,122165.0,,,58902.0,54.369,0.029,33.4829405,-117.2260843,61226.0,916.0,17.574827321565618,5184.0,99.46277820414429,7.0
566,92591,89574.0,108999.0,96276.0,115193.0,106544.0,,62329.0,75603.0,17.224,0.0,33.5343315,-117.1092109,41085.0,3341.0,8.139449898896387,40669.0,99.07910444125028,3.0
567,92592,108412.0,133245.0,116078.0,138975.0,122740.0,,71780.0,89056.0,110.145,1.662,33.5109389,-117.0215052,47386.0,5145.0,6.302366602969278,80625.0,98.7615757753932,10.0
568,92595,79895.0,97353.0,84261.0,100316.0,92864.0,,48517.0,62227.0,21.564,0.0,33.6163487,-117.2603462,35337.0,3325.0,9.582684880972966,34510.0,99.45818202778258,4.0
569,92596,103138.0,119189.0,102327.0,118932.0,112533.0,,88191.0,97344.0,57.933,0.006,33.6689131,-117.0473138,36570.0,2707.0,7.577114706376308,35480.0,99.31142585232044,0.0
570,92602,101459.0,134349.0,101325.0,142661.0,123650.0,,98353.0,107934.0,15.107,0.092,33.7364976,-117.7349328,59912.0,1848.0,6.93095300603833,26663.0,100.0,14.0
571,92603,170781.0,225190.0,177868.0,245656.0,204382.0,,122071.0,135584.0,9.987,0.0,33.6292589,-117.7940798,87621.0,1267.0,6.554917481504475,19313.0,99.91722282580578,8.0
572,92604,112543.0,133870.0,131864.0,148833.0,151776.0,,64048.0,88498.0,3.348,0.052,33.6906888,-117.7891367,53861.0,2869.0,9.865887207702889,29013.0,99.76960110041266,19.0
