Zipcode,Population,Per Capita Income,Poverty Count,Poverty Rate,Insurance coverage status,Coverage Rate
95687,68996.0,42192.0,4267.0,6.184416487912343,61927.0,89.75447852049395
95688,40147.0,50401.0,2818.0,7.019204423742745,39732.0,98.96629885171993
95689,1498.0,75053.0,66.0,4.405874499332444,1498.0,100.0
95690,1621.0,36401.0,286.0,17.643429981492904,1621.0,100.0
95691,39961.0,43675.0,5652.0,14.143790195440555,39812.0,99.62713645804659
95692,4887.0,37589.0,252.0,5.156537753222836,4784.0,97.89236750562718
95693,7624.0,51608.0,452.0,5.928646379853095,7619.0,99.93441762854145
95694,9600.0,49485.0,970.0,10.104166666666666,9553.0,99.51041666666667
95695,39892.0,40038.0,4354.0,10.914469066479494,39458.0,98.91206256893612
95697,281.0,16508.0,189.0,67.25978647686833,281.0,100.0
95698,196.0,81082.0,29.0,14.795918367346939,196.0,100.0
95699,60.0,107930.0,10.0,16.666666666666668,60.0,100.0
95701,1045.0,62589.0,77.0,7.368421052631579,1045.0,100.0
95703,1955.0,53235.0,230.0,11.764705882352942,1955.0,100.0
95709,6103.0,54312.0,949.0,15.549729641160086,6103.0,100.0
95713,10280.0,43122.0,861.0,8.375486381322958,10270.0,99.90272373540856
95714,411.0,35389.0,54.0,13.138686131386862,411.0,100.0
95715,110.0,57802.0,2.0,1.8181818181818181,110.0,100.0
95717,129.0,30284.0,44.0,34.10852713178294,129.0,100.0
95720,107.0,47766.0,0.0,0.0,107.0,100.0
95721,0.0,-666666666.0,0.0,,0.0,
95722,4829.0,57737.0,148.0,3.0648167322427002,4829.0,100.0
95726,7974.0,45998.0,767.0,9.618760973162779,7974.0,100.0
95728,549.0,56124.0,22.0,4.007285974499089,549.0,100.0
95735,51.0,51598.0,0.0,0.0,51.0,100.0
95736,131.0,46837.0,0.0,0.0,131.0,100.0
95742,14883.0,50631.0,535.0,3.594705368541289,14820.0,99.5766982463213
95746,22743.0,80724.0,1176.0,5.170821791320407,22713.0,99.86809128083367
95747,75681.0,55607.0,4254.0,5.620961668054069,75555.0,99.83351171364015
95757,53232.0,43467.0,5232.0,9.828674481514879,52109.0,97.89036669672377
95758,66153.0,40499.0,6787.0,10.259549831451332,65967.0,99.71883361298808
95762,45842.0,74061.0,1995.0,4.351904367174207,45835.0,99.98473016011518
95765,43059.0,52023.0,1079.0,2.505864047005272,42732.0,99.24057688288163
95776,26352.0,39113.0,1742.0,6.61050394656952,25761.0,97.75728597449908
95811,8456.0,57486.0,1763.0,20.849101229895933,8406.0,99.40870387890256
95814,12248.0,42756.0,2897.0,23.652841280209014,10380.0,84.74853037230568
95815,26523.0,29470.0,6253.0,23.57576443087132,26490.0,99.87557968555593
95816,18334.0,67062.0,1787.0,9.746918293880222,18092.0,98.68004799825461
95817,14513.0,38260.0,3108.0,21.415282849858748,14297.0,98.5116791841797
95818,23062.0,69216.0,2815.0,12.206226693261643,23038.0,99.89593270314803
95819,19806.0,64875.0,1188.0,5.998182368979097,19641.0,99.16691911541957
95820,36024.0,32485.0,7116.0,19.753497668221186,35921.0,99.71407950255386
95821,37436.0,37064.0,6460.0,17.256117106528475,37376.0,99.83972646650282
95822,46413.0,34428.0,5728.0,12.341369874819556,46113.0,99.35362937108138
95823,82983.0,22984.0,16262.0,19.59678488365087,82651.0,99.59991805550534
95824,30556.0,21467.0,7707.0,25.222542217567746,30476.0,99.73818562639089
95825,37310.0,32363.0,10295.0,27.593138568748326,36814.0,98.67059769498793
95826,40205.0,37950.0,6523.0,16.22435020519836,40085.0,99.70152966049
95827,21084.0,34006.0,2470.0,11.71504458357048,20949.0,99.35970404097894
95828,60850.0,27998.0,9106.0,14.964667214461791,60764.0,99.85866885784716
95829,31297.0,37827.0,3983.0,12.726459405054797,31279.0,99.94248650030354
95830,746.0,47575.0,100.0,13.404825737265416,746.0,100.0
95831,44450.0,53818.0,3690.0,8.30146231721035,44178.0,99.38807649043869
95832,13116.0,20282.0,2555.0,19.48002439768222,13109.0,99.94663007014334
95833,40908.0,40001.0,4046.0,9.890485968514716,40893.0,99.96333235552947
95834,34892.0,39475.0,4647.0,13.318239137911268,34716.0,99.49558638083228
95835,40957.0,47562.0,1836.0,4.482750201430769,40925.0,99.92186927753498
95837,306.0,81388.0,40.0,13.071895424836601,306.0,100.0
95838,41311.0,22928.0,8177.0,19.793759531359687,41013.0,99.27864249231439
95841,21542.0,33352.0,3451.0,16.01986816451583,21278.0,98.77448704855631
95842,34775.0,26329.0,6531.0,18.780733285406182,34750.0,99.92810927390367
95843,47195.0,35082.0,4815.0,10.20235194406187,47160.0,99.92583960165271
95864,25728.0,69253.0,2468.0,9.592661691542288,25709.0,99.92615049751244
95901,36119.0,27888.0,7276.0,20.144522273595616,35190.0,97.42794651014701
95903,1868.0,27600.0,129.0,6.905781584582441,913.0,48.87580299785867
95910,148.0,21751.0,0.0,0.0,148.0,100.0
95912,4908.0,33933.0,209.0,4.258353708231459,4908.0,100.0
95914,450.0,56430.0,151.0,33.55555555555556,450.0,100.0
95915,0.0,-666666666.0,0.0,,0.0,
95916,965.0,25585.0,349.0,36.16580310880829,965.0,100.0
95917,4091.0,28489.0,334.0,8.164263016377413,4091.0,100.0
95918,1807.0,57770.0,143.0,7.913669064748201,1788.0,98.94853348090759
95919,1183.0,30882.0,270.0,22.823330515638208,1183.0,100.0
95920,164.0,79084.0,27.0,16.463414634146343,164.0,100.0
95922,593.0,31268.0,77.0,12.984822934232715,584.0,98.4822934232715
95923,43.0,42142.0,0.0,0.0,43.0,100.0
95925,188.0,5914.0,154.0,81.91489361702128,188.0,100.0
95926,42362.0,33401.0,10281.0,24.269392379963175,41965.0,99.06283933714178
95928,38412.0,40499.0,8801.0,22.91211079870874,38141.0,99.29449130480059
95930,417.0,32926.0,252.0,60.431654676258994,417.0,100.0
95932,7789.0,31548.0,1080.0,13.86570804981384,7736.0,99.31955321607396
95934,33.0,24482.0,13.0,39.39393939393939,33.0,100.0
95935,465.0,25856.0,99.0,21.29032258064516,465.0,100.0
95936,121.0,41742.0,0.0,0.0,92.0,76.03305785123968
95937,1145.0,39214.0,166.0,14.497816593886462,1145.0,100.0
95938,4451.0,42951.0,235.0,5.279712424174343,4451.0,100.0
95939,376.0,28013.0,51.0,13.563829787234043,323.0,85.90425531914893
95941,396.0,23308.0,56.0,14.141414141414142,396.0,100.0
95942,1786.0,86090.0,107.0,5.99104143337066,1786.0,100.0
95943,670.0,36268.0,98.0,14.626865671641792,670.0,100.0
95944,65.0,,0.0,0.0,65.0,100.0
95945,27388.0,37771.0,3344.0,12.209726887688038,26745.0,97.65225646268439
95946,9049.0,40895.0,1023.0,11.305116587468229,9049.0,100.0
95947,1407.0,53477.0,125.0,8.884150675195452,1407.0,100.0
95948,11456.0,28596.0,1038.0,9.060754189944134,11357.0,99.13582402234637
95949,21232.0,46161.0,1615.0,7.606443104747551,21162.0,99.67030896759609
95950,442.0,24645.0,188.0,42.53393665158371,442.0,100.0
95951,2522.0,24378.0,348.0,13.79857256145916,2522.0,100.0
95953,11201.0,26587.0,1798.0,16.052138201946256,11091.0,99.01794482635479
95954,10163.0,29833.0,1236.0,12.161763258880251,10158.0,99.9508019285644
95955,1413.0,32912.0,284.0,20.099079971691438,1413.0,100.0
95956,458.0,36905.0,21.0,4.585152838427947,458.0,100.0
95957,752.0,36743.0,51.0,6.781914893617022,752.0,100.0
95959,18244.0,48104.0,2144.0,11.751808813856611,17938.0,98.32273624205219
95960,594.0,21315.0,154.0,25.925925925925927,594.0,100.0
95961,32663.0,29707.0,3917.0,11.992162385573891,31919.0,97.72219330741206
95962,1136.0,41484.0,8.0,0.704225352112676,1136.0,100.0
95963,16485.0,27608.0,2022.0,12.265696087352138,16475.0,99.93933879284198
95965,20835.0,25178.0,4889.0,23.465322774178066,20103.0,96.48668106551476
95966,30108.0,33211.0,4600.0,15.278331340507506,29900.0,99.3091537132988
95968,1366.0,33324.0,175.0,12.81112737920937,1366.0,100.0
95969,7564.0,38487.0,1106.0,14.621893178212586,7356.0,97.25013220518244
95970,466.0,44308.0,96.0,20.600858369098713,466.0,100.0
95971,5931.0,37612.0,712.0,12.004720957679986,5816.0,98.06103523857696
95973,38323.0,45763.0,4371.0,11.405683271142657,38225.0,99.74427889257105
95974,65.0,,0.0,0.0,65.0,100.0
95975,1628.0,32093.0,172.0,10.565110565110565,1628.0,100.0
95977,1822.0,33826.0,112.0,6.147091108671789,1788.0,98.13391877058177
95978,98.0,36831.0,34.0,34.69387755102041,98.0,100.0
95979,374.0,32337.0,119.0,31.818181818181817,371.0,99.19786096256685
95981,52.0,28190.0,0.0,0.0,52.0,100.0
95982,3084.0,36316.0,147.0,4.766536964980545,3070.0,99.54604409857328
95983,395.0,39262.0,0.0,0.0,395.0,100.0
95984,177.0,22167.0,22.0,12.429378531073446,177.0,100.0
95986,104.0,33348.0,19.0,18.26923076923077,104.0,100.0
95987,6504.0,30816.0,395.0,6.073185731857318,6403.0,98.4471094710947
95988,8748.0,29021.0,1798.0,20.553269318701417,8588.0,98.17101051668953
95991,43978.0,29902.0,6730.0,15.303106098503797,43291.0,98.437855291282
95993,37222.0,40467.0,3960.0,10.638869485787975,36596.0,98.31819891462038
96001,34721.0,38279.0,4341.0,12.502520088707122,34034.0,98.0213703522364
96002,34634.0,35122.0,3683.0,10.634059017150777,34180.0,98.68914939077207
96003,43945.0,36246.0,7013.0,15.958584594379337,43775.0,99.61315280464217
96006,587.0,27018.0,43.0,7.325383304940375,587.0,100.0
96007,24849.0,30004.0,3390.0,13.642400096583364,24802.0,99.81085757978188
96008,1123.0,41250.0,86.0,7.658058771148709,1031.0,91.80765805877115
96009,247.0,19848.0,19.0,7.6923076923076925,247.0,100.0
96010,28.0,-666666666.0,28.0,100.0,28.0,100.0
96011,232.0,18845.0,71.0,30.603448275862068,232.0,100.0
96013,4212.0,29225.0,685.0,16.263057929724596,4165.0,98.88414055080722
96014,173.0,27316.0,43.0,24.85549132947977,173.0,100.0
96015,560.0,18841.0,237.0,42.32142857142857,544.0,97.14285714285714
96016,319.0,21310.0,115.0,36.05015673981191,319.0,100.0
96017,143.0,36105.0,43.0,30.06993006993007,143.0,100.0
96019,10466.0,26562.0,1933.0,18.46932925664055,10466.0,100.0
96020,2593.0,54191.0,202.0,7.790204396451986,2564.0,98.88160431932126
96021,15746.0,25137.0,2412.0,15.318176044709768,15738.0,99.94919344595453
96022,14751.0,39600.0,1700.0,11.524642397125618,14751.0,100.0
96023,1189.0,22146.0,223.0,18.755256518082422,1178.0,99.07485281749369
96024,1105.0,31798.0,321.0,29.04977375565611,1105.0,100.0
96025,2247.0,26142.0,344.0,15.309301290609701,2247.0,100.0
96027,1907.0,32685.0,243.0,12.74252753015207,1907.0,100.0
96028,1805.0,31177.0,139.0,7.700831024930748,1720.0,95.29085872576178
96029,120.0,23770.0,22.0,18.333333333333332,120.0,100.0
96031,66.0,18091.0,20.0,30.303030303030305,66.0,100.0
96032,2606.0,30560.0,412.0,15.809669992325404,2572.0,98.69531849577898
96033,321.0,28243.0,25.0,7.788161993769471,321.0,100.0
96034,345.0,33733.0,25.0,7.246376811594203,345.0,100.0
96035,4097.0,29363.0,1096.0,26.751281425433245,4097.0,100.0
96037,131.0,39264.0,0.0,0.0,131.0,100.0
96038,499.0,27243.0,43.0,8.617234468937875,495.0,99.19839679358718
96039,726.0,27477.0,157.0,21.62534435261708,715.0,98.48484848484848
96040,71.0,39999.0,0.0,0.0,71.0,100.0
96041,3511.0,26335.0,994.0,28.31102250071205,3511.0,100.0
96044,1215.0,26746.0,268.0,22.05761316872428,1215.0,100.0
96046,328.0,16792.0,32.0,9.75609756097561,328.0,100.0
96047,843.0,63001.0,160.0,18.979833926453143,843.0,100.0
96048,1283.0,26205.0,232.0,18.08261886204209,1281.0,99.84411535463757
96050,400.0,34216.0,90.0,22.5,400.0,100.0
96051,1067.0,31869.0,302.0,28.30365510777882,1067.0,100.0
96052,2538.0,24878.0,398.0,15.681639085894405,2466.0,97.16312056737588
96054,269.0,32749.0,42.0,15.613382899628252,269.0,100.0
96055,3760.0,30801.0,1030.0,27.393617021276597,3738.0,99.41489361702128
96056,1318.0,100086.0,100.0,7.587253414264036,1318.0,100.0
96057,1158.0,33779.0,166.0,14.335060449050086,1158.0,100.0
96058,809.0,20116.0,137.0,16.9344870210136,809.0,100.0
96059,323.0,92033.0,17.0,5.2631578947368425,323.0,100.0
96061,0.0,-666666666.0,0.0,,0.0,
96062,1002.0,53509.0,51.0,5.089820359281437,1002.0,100.0
96063,77.0,47827.0,8.0,10.38961038961039,77.0,100.0
96064,4690.0,29564.0,709.0,15.11727078891258,4675.0,99.68017057569297
96065,364.0,49893.0,44.0,12.087912087912088,363.0,99.72527472527473
96067,7321.0,40907.0,782.0,10.681600874197514,7315.0,99.91804398306242
96068,125.0,7175.0,39.0,31.2,50.0,40.0
96069,1390.0,30256.0,336.0,24.172661870503596,1389.0,99.92805755395683
96071,7.0,,7.0,100.0,7.0,100.0
96073,5648.0,51052.0,97.0,1.7174220963172804,5647.0,99.98229461756374
96074,183.0,16425.0,9.0,4.918032786885246,107.0,58.46994535519126
96075,341.0,22243.0,45.0,13.196480938416423,257.0,75.366568914956
96076,152.0,19463.0,31.0,20.394736842105264,152.0,100.0
96080,31190.0,38923.0,4403.0,14.11670407181789,30933.0,99.17601795447258
96084,664.0,27475.0,137.0,20.632530120481928,664.0,100.0
96085,38.0,40655.0,0.0,0.0,38.0,100.0
96086,268.0,25321.0,68.0,25.37313432835821,268.0,100.0
96087,824.0,57097.0,79.0,9.587378640776699,824.0,100.0
96088,4703.0,38161.0,339.0,7.2081650010631515,4703.0,100.0
96090,421.0,34469.0,29.0,6.888361045130641,421.0,100.0
96091,693.0,40687.0,93.0,13.41991341991342,693.0,100.0
96092,402.0,25418.0,169.0,42.039800995024876,402.0,100.0
96093,3959.0,34947.0,812.0,20.51022985602425,3881.0,98.02980550644102
96094,6985.0,44303.0,1224.0,17.523264137437366,6950.0,99.49892627057982
96096,784.0,43340.0,85.0,10.841836734693878,784.0,100.0
96097,10154.0,31627.0,1953.0,19.233799487886547,10100.0,99.46818987591097
96101,4824.0,26609.0,795.0,16.480099502487562,4672.0,96.84908789386401
96103,1340.0,51163.0,118.0,8.805970149253731,1340.0,100.0
96104,962.0,32705.0,74.0,7.6923076923076925,958.0,99.58419958419958
96105,429.0,37853.0,40.0,9.324009324009324,429.0,100.0
96106,465.0,25749.0,72.0,15.483870967741936,465.0,100.0
96107,868.0,27371.0,117.0,13.47926267281106,767.0,88.36405529953917
96108,149.0,40606.0,6.0,4.026845637583893,149.0,100.0
96109,1297.0,24626.0,375.0,28.912875867386276,1297.0,100.0
96110,37.0,59249.0,0.0,0.0,37.0,100.0
96111,23.0,44948.0,0.0,0.0,23.0,100.0
96112,172.0,24785.0,50.0,29.069767441860463,172.0,100.0
96113,2164.0,11919.0,423.0,19.547134935304992,1059.0,48.93715341959334
96114,2927.0,37522.0,202.0,6.901264092927913,2927.0,100.0
96115,122.0,35981.0,27.0,22.131147540983605,122.0,100.0
96116,19.0,,0.0,0.0,19.0,100.0
96117,288.0,26136.0,31.0,10.76388888888889,288.0,100.0
96118,1581.0,38182.0,320.0,20.24035420619861,1548.0,97.91271347248576
96119,31.0,,0.0,0.0,31.0,100.0
96120,1209.0,57451.0,140.0,11.579818031430934,1209.0,100.0
96121,145.0,24682.0,0.0,0.0,145.0,100.0
96122,4121.0,33514.0,561.0,13.613200679446736,4100.0,99.4904149478282
96123,62.0,26168.0,2.0,3.225806451612903,62.0,100.0
96124,320.0,31304.0,27.0,8.4375,320.0,100.0
96125,234.0,54723.0,0.0,0.0,234.0,100.0
96126,227.0,16111.0,3.0,1.3215859030837005,227.0,100.0
96128,600.0,32556.0,15.0,2.5,596.0,99.33333333333333
96129,640.0,49729.0,0.0,0.0,640.0,100.0
96130,21460.0,22800.0,1981.0,9.231127679403542,14880.0,69.33830382106244
96132,17.0,19412.0,6.0,35.294117647058826,17.0,100.0
96133,188.0,20244.0,0.0,0.0,188.0,100.0
96134,2236.0,27948.0,527.0,23.56887298747764,2236.0,100.0
96135,106.0,,0.0,0.0,106.0,100.0
96136,40.0,6335.0,34.0,85.0,40.0,100.0
96137,2949.0,35467.0,627.0,21.261444557477112,2949.0,100.0
96140,1219.0,89433.0,37.0,3.0352748154224773,1219.0,100.0
96141,592.0,102057.0,43.0,7.263513513513513,592.0,100.0
96142,946.0,43832.0,154.0,16.27906976744186,946.0,100.0
96143,3130.0,33622.0,551.0,17.603833865814696,3130.0,100.0
96145,3081.0,70371.0,57.0,1.8500486854917235,3079.0,99.93508601103538
96146,1147.0,69986.0,56.0,4.882301656495205,1147.0,100.0
96148,630.0,51839.0,15.0,2.380952380952381,630.0,100.0
96150,29457.0,51115.0,3263.0,11.077163322809518,29240.0,99.26333299385546
96155,0.0,-666666666.0,0.0,,0.0,
96161,19146.0,69217.0,1602.0,8.367282983390787,19146.0,100.0
97635,345.0,32130.0,27.0,7.826086956521739,345.0,100.0
