ZIP Code,Household Median Income,Household Mean Income,Family Median Income,Family Mean Income,Married-couple Family Median Income,Married-couple Family Mean Income,Nonfamily Household Median Income,Nonfamily Household Mean Income,Primary Practice,Number of Pediatricians,Land Area sq meters,Water Area sq meters,Land Area sq miles,Water Area sq miles,Latitude,Longitude,Population,Population Density per sq mile
94108,64908.0,104918.0,51734.0,112871.0,60450.0,,71231.0,100142.0,Pediatrics,2.0,668152.0,0.0,0.258,0.0,37.7918858,-122.4085167,13535.0,52461.24031007752
94109,98567.0,148588.0,152850.0,208854.0,157066.0,,82931.0,124806.0,Pediatrics,14.0,2793343.0,295796.0,1.079,0.114,37.7944848,-122.4222696,55797.0,51711.77015755329
94110,138890.0,184753.0,142785.0,200974.0,178442.0,,121809.0,163091.0,Pediatrics,32.0,6189673.0,12207.0,2.39,0.005,37.7500215,-122.4152015,72765.0,30445.60669456067
94111,141230.0,181880.0,159000.0,185176.0,187976.0,,137786.0,179090.0,Pediatrics,0.0,856532.0,1113.0,0.331,0.0,37.7983589,-122.3992013,4023.0,12154.078549848942
94112,105340.0,134095.0,107945.0,134260.0,120851.0,148046.0,68768.0,103924.0,Pediatrics,2.0,8638633.0,0.0,3.335,0.0,37.7205458,-122.4431663,85053.0,25503.148425787105
94114,162529.0,218715.0,214900.0,282297.0,227656.0,,134395.0,177588.0,Pediatrics,11.0,3586233.0,0.0,1.385,0.0,37.758208,-122.4355562,35077.0,25326.353790613717
94115,125550.0,176143.0,184808.0,249985.0,210263.0,,108235.0,140986.0,Pediatrics,28.0,2943198.0,0.0,1.136,0.0,37.7860292,-122.4373655,33841.0,29789.612676056346
94116,119800.0,168985.0,136200.0,188047.0,150022.0,,71703.0,115028.0,Pediatrics,10.0,6542534.0,97204.0,2.526,0.038,37.7453994,-122.4860655,46594.0,18445.764053840063
94117,167807.0,206422.0,197773.0,256703.0,218563.0,,137865.0,174458.0,Pediatrics,11.0,3301059.0,0.0,1.275,0.0,37.7700509,-122.4442803,43526.0,34138.03921568628
94118,132201.0,192308.0,184321.0,254750.0,202028.0,,100082.0,123292.0,Pediatrics,54.0,5193603.0,2120.0,2.005,0.001,37.7801459,-122.4615303,41241.0,20569.07730673317
94119,,,,,,,,,Pediatrics,0.0,,,,,,,,
94121,107158.0,149569.0,136412.0,185435.0,155343.0,,74691.0,99881.0,Pediatrics,8.0,6564527.0,35943.0,2.535,0.014,37.7785907,-122.4959119,43843.0,17295.06903353057
94122,122144.0,154450.0,140816.0,169842.0,155395.0,,89789.0,122561.0,Pediatrics,12.0,8436145.0,84019.0,3.257,0.032,37.7604592,-122.483894,61248.0,18805.035308566163
94123,179143.0,253801.0,,384175.0,,,152091.0,184071.0,Pediatrics,5.0,2778070.0,788333.0,1.073,0.304,37.8020446,-122.4339686,26074.0,24300.09319664492
94124,67094.0,99905.0,71584.0,102433.0,92791.0,,45031.0,80453.0,Pediatrics,4.0,12081616.0,3656436.0,4.665,1.412,37.7289954,-122.3813152,36278.0,7776.634512325831
94125,,,,,,,,,Pediatrics,0.0,,,,,,,,
94127,176025.0,232236.0,201642.0,248926.0,211645.0,,98333.0,179038.0,Pediatrics,7.0,4830201.0,9359.0,1.865,0.004,37.7360266,-122.457207,20413.0,10945.308310991955
94128,,,,,,,,,Pediatrics,0.0,8687482.0,0.0,3.354,0.0,37.6219551,-122.3837971,173.0,51.58020274299344
94129,198194.0,226797.0,210469.0,258765.0,242411.0,,142188.0,169140.0,Pediatrics,0.0,6108769.0,14697.0,2.359,0.006,37.7973402,-122.4644664,4011.0,1700.2967359050444
94130,59211.0,106234.0,35815.0,65103.0,96292.0,,170000.0,159683.0,nan,,2281270.0,2394958.0,0.881,0.925,37.8196555,-122.3686596,3184.0,3614.0749148694663
94131,172785.0,209605.0,201786.0,243008.0,224159.0,,125570.0,163961.0,Pediatrics,11.0,5237085.0,50540.0,2.022,0.02,37.7459165,-122.4414731,30458.0,15063.30365974283
94132,82557.0,121943.0,107585.0,143821.0,120425.0,,63149.0,94844.0,Pediatrics,7.0,8111777.0,1299131.0,3.132,0.502,37.7222142,-122.4840831,30437.0,9718.071519795658
94133,68423.0,127999.0,73910.0,142872.0,100248.0,,65120.0,114550.0,Pediatrics,18.0,1703119.0,0.0,0.658,0.0,37.8019622,-122.4109997,26930.0,40927.05167173252
94134,82810.0,118831.0,91552.0,120941.0,107308.0,,57347.0,95493.0,Pediatrics,2.0,6627486.0,90877.0,2.559,0.035,37.7188487,-122.411297,43286.0,16915.20125048847
94140,,,,,,,,,Pediatrics,0.0,,,,,,,,
94141,,,,,,,,,Pediatrics,0.0,,,,,,,,
94143,,,,,,,,,Pediatrics,109.0,,,,,,,,
94146,,,,,,,,,Pediatrics,1.0,,,,,,,,
94147,,,,,,,,,Pediatrics,0.0,,,,,,,,
94158,160236.0,208466.0,196791.0,263505.0,239573.0,,127389.0,146918.0,Pediatrics,84.0,1423669.0,902191.0,0.55,0.348,37.7725343,-122.3883839,9231.0,16783.636363636364
94159,,,,,,,,,Pediatrics,0.0,,,,,,,,
94164,,,,,,,,,Pediatrics,0.0,,,,,,,,
94188,,,,,,,,,Pediatrics,0.0,,,,,,,,
94301,169270.0,275325.0,236134.0,348420.0,,,79557.0,152641.0,Pediatrics,42.0,6138863.0,0.0,2.37,0.0,37.4442178,-122.1498549,17470.0,7371.308016877637
94302,,,,,,,,,Pediatrics,1.0,,,,,,,,
94303,120754.0,183192.0,135598.0,201740.0,177703.0,,81661.0,112306.0,Pediatrics,11.0,21856998.0,384921.0,8.439,0.149,37.4578826,-122.1150968,47828.0,5667.4961488328
94304,143412.0,242185.0,154353.0,274923.0,168125.0,,109167.0,201090.0,Pediatrics,162.0,12449131.0,0.0,4.807,0.0,37.3972529,-122.1669792,4391.0,913.4595381734968
94305,62515.0,147022.0,237330.0,305721.0,,,43266.0,69182.0,Pediatrics,108.0,12379044.0,117653.0,4.78,0.045,37.4182561,-122.1708709,16283.0,3406.4853556485355
94306,167043.0,220341.0,220024.0,255805.0,238708.0,,91832.0,147217.0,Pediatrics,7.0,10581308.0,0.0,4.085,0.0,37.4162001,-122.1308577,27650.0,6768.665850673195
94401,94334.0,126131.0,103985.0,138651.0,139167.0,,74719.0,100566.0,Pediatrics,18.0,8056553.0,3615.0,3.111,0.001,37.5751719,-122.3198815,35013.0,11254.580520732885
94402,163442.0,224827.0,210188.0,266060.0,228043.0,,104500.0,135769.0,Pediatrics,2.0,13080580.0,0.0,5.05,0.0,37.5401025,-122.330103,25966.0,5141.782178217822
94403,139631.0,181768.0,165748.0,209464.0,181006.0,,83933.0,117196.0,Pediatrics,27.0,14588593.0,404164.0,5.633,0.156,37.5384494,-122.305447,44361.0,7875.199715959524
94404,155789.0,190559.0,180701.0,213378.0,192878.0,,101543.0,134144.0,Pediatrics,10.0,11266326.0,1490277.0,4.35,0.575,37.5559985,-122.2676793,36086.0,8295.632183908046
94501,96014.0,130880.0,118240.0,154659.0,135683.0,,71460.0,91744.0,Pediatrics,15.0,20522780.0,7301969.0,7.924,2.819,37.7747116,-122.2780971,64487.0,8138.187783947501
94502,161518.0,183523.0,179323.0,201046.0,193226.0,,64013.0,82586.0,Pediatrics,2.0,6532311.0,1703.0,2.522,0.001,37.7394954,-122.2394649,15340.0,6082.474226804125
94503,108638.0,129990.0,114942.0,136183.0,127794.0,,45491.0,73336.0,Pediatrics,4.0,69974096.0,4160108.0,27.017,1.606,38.1879255,-122.2236475,20295.0,751.1936928600511
94505,128865.0,151675.0,133880.0,155165.0,153134.0,,91477.0,128736.0,Pediatrics,1.0,43179650.0,15006170.0,16.672,5.794,37.8712683,-121.596984,15974.0,958.13339731286
94506,200726.0,266239.0,222526.0,295410.0,239917.0,,84313.0,113413.0,Pediatrics,9.0,48317962.0,31771.0,18.656,0.012,37.8064262,-121.9024245,27143.0,1454.920668953688
94507,,314706.0,,334251.0,,,122895.0,197206.0,Pediatrics,5.0,29003158.0,0.0,11.198,0.0,37.8542897,-122.0065987,14059.0,1255.49205215217
94508,111750.0,145175.0,128792.0,157233.0,132561.0,,67083.0,110470.0,Pediatrics,0.0,41473260.0,406835.0,16.013,0.157,38.5857836,-122.4442019,4083.0,254.98032848310743
94509,68224.0,84243.0,73257.0,88482.0,92747.0,105385.0,52904.0,63775.0,Pediatrics,7.0,45178606.0,584869.0,17.444,0.226,37.9920035,-121.8125663,69295.0,3972.426049071314
94510,106739.0,128190.0,124518.0,146989.0,142292.0,,61009.0,80234.0,Pediatrics,1.0,75560897.0,2780985.0,29.174,1.074,38.1132046,-122.1197077,28297.0,969.938986769041
94511,62019.0,75695.0,101250.0,106369.0,141193.0,,38750.0,46681.0,nan,,13601917.0,1508957.0,5.252,0.583,38.0281297,-121.6298509,2015.0,383.66336633663366
94512,,,,,,,,,Pediatrics,0.0,57516671.0,91320.0,22.207,0.035,38.1311499,-121.8217361,18.0,0.8105552303327779
94513,112302.0,128785.0,120783.0,141369.0,132962.0,,49987.0,70060.0,Pediatrics,8.0,204238857.0,3873593.0,78.857,1.496,37.9248992,-121.6867239,65454.0,830.0341123806384
94514,82538.0,112124.0,84735.0,115504.0,100208.0,,38587.0,56319.0,Pediatrics,0.0,77729464.0,504391.0,30.012,0.195,37.8256458,-121.6343527,2081.0,69.33893109422897
94515,85263.0,165466.0,93012.0,207524.0,107500.0,,55703.0,57415.0,Pediatrics,1.0,301468053.0,406236.0,116.397,0.157,38.6357177,-122.615085,7525.0,64.64943254551234
94516,102917.0,126935.0,,140014.0,,,91528.0,95091.0,Pediatrics,0.0,9356511.0,0.0,3.613,0.0,37.8274954,-122.1663001,233.0,64.48934403542762
94517,145426.0,181019.0,161833.0,197474.0,178217.0,,55417.0,108426.0,Pediatrics,2.0,123607238.0,5020.0,47.725,0.002,37.8910774,-121.8930556,12970.0,271.765322158198
94518,95961.0,118338.0,109715.0,133669.0,137617.0,,68138.0,79271.0,Pediatrics,2.0,14350450.0,0.0,5.541,0.0,37.9505211,-122.0220781,28846.0,5205.919509113878
94519,105774.0,122386.0,112813.0,130121.0,119412.0,,58958.0,97216.0,Pediatrics,2.0,11747865.0,0.0,4.536,0.0,37.9888044,-122.0127643,20317.0,4479.056437389771
94520,68756.0,83329.0,72900.0,87625.0,83132.0,,56870.0,69723.0,Pediatrics,3.0,25568241.0,83710.0,9.872,0.032,37.9930277,-122.0352507,38709.0,3921.089951377634
94521,104141.0,125561.0,120840.0,144710.0,134742.0,,62788.0,73530.0,Pediatrics,1.0,25078321.0,0.0,9.683,0.0,37.9529096,-121.9696955,42891.0,4429.515645977486
94522,,,,,,,,,Pediatrics,1.0,,,,,,,,
94523,124375.0,143603.0,143779.0,165553.0,168866.0,,79897.0,97014.0,Pediatrics,5.0,18662512.0,3158.0,7.206,0.001,37.9541635,-122.0757723,34929.0,4847.210657785179
94525,89630.0,99205.0,101176.0,113323.0,122619.0,,66510.0,74614.0,Pediatrics,0.0,6351658.0,0.0,2.452,0.0,38.0480726,-122.2292077,3231.0,1317.699836867863
94526,163801.0,213334.0,192237.0,243415.0,212373.0,,73351.0,105231.0,Pediatrics,10.0,34111007.0,0.0,13.17,0.0,37.8147341,-121.9845253,33738.0,2561.7312072892937
94528,,297600.0,,266748.0,,,,,Pediatrics,0.0,2988720.0,0.0,1.154,0.0,37.8414766,-121.9581536,804.0,696.7071057192375
94530,107621.0,141031.0,132279.0,166000.0,152620.0,,65949.0,91400.0,Pediatrics,4.0,11215508.0,0.0,4.33,0.0,37.9207416,-122.3006348,25925.0,5987.29792147806
94531,104275.0,117533.0,110714.0,122165.0,125707.0,,69115.0,80162.0,Pediatrics,16.0,36331690.0,0.0,14.028,0.0,37.9566481,-121.77779,42163.0,3005.631593954947
94533,75544.0,90293.0,82869.0,95853.0,96451.0,109125.0,48642.0,58004.0,Pediatrics,8.0,58341730.0,351351.0,22.526,0.136,38.2807448,-122.0063799,78695.0,3493.5186007280477
94534,115561.0,142552.0,125611.0,157705.0,131936.0,,73538.0,83458.0,Pediatrics,11.0,200735541.0,3356825.0,77.504,1.296,38.241946,-122.1182724,38471.0,496.3743806771263
94535,70943.0,77188.0,70758.0,76391.0,72234.0,,,,Pediatrics,1.0,24870031.0,186948.0,9.602,0.072,38.2709367,-121.9370172,3407.0,354.82191210164547
94536,132568.0,155530.0,152568.0,172584.0,165276.0,185092.0,62868.0,85316.0,Pediatrics,1.0,36459300.0,11692.0,14.077,0.005,37.5705083,-121.9812503,74544.0,5295.446472970093
94537,,,,,,,,,Pediatrics,0.0,,,,,,,,
94538,119206.0,138560.0,131170.0,149167.0,140287.0,,65139.0,95057.0,Pediatrics,59.0,42843746.0,253509.0,16.542,0.098,37.5013676,-121.956753,67283.0,4067.4041832910166
94539,188596.0,217764.0,199673.0,229462.0,209320.0,,83438.0,101108.0,Pediatrics,6.0,64943552.0,0.0,25.075,0.0,37.5162924,-121.9118907,55006.0,2193.6590229312064
94540,,,,,,,,,Pediatrics,0.0,,,,,,,,
94541,82690.0,102112.0,93559.0,113421.0,115053.0,133882.0,54259.0,69166.0,Pediatrics,8.0,19311840.0,61592.0,7.456,0.024,37.6737571,-122.0878233,66182.0,8876.341201716737
94542,115956.0,148157.0,121310.0,160854.0,153722.0,,97750.0,102977.0,Pediatrics,1.0,22406430.0,0.0,8.651,0.0,37.6553201,-122.0258263,15149.0,1751.127037336724
94544,89657.0,106466.0,96135.0,110860.0,110285.0,124055.0,59771.0,77322.0,Pediatrics,1.0,28365190.0,0.0,10.952,0.0,37.6335073,-122.0567723,78333.0,7152.392257121987
94545,88764.0,118818.0,100417.0,131115.0,110633.0,,34774.0,63576.0,Pediatrics,21.0,37502645.0,4307855.0,14.48,1.663,37.6297614,-122.1242376,32552.0,2248.066298342542
94546,101445.0,120535.0,116567.0,138092.0,133929.0,,55899.0,71253.0,Pediatrics,9.0,41329606.0,3969840.0,15.957,1.533,37.7453986,-122.1031272,45085.0,2825.4057780284516
94547,110669.0,129898.0,125933.0,141358.0,143648.0,,56304.0,84433.0,Pediatrics,4.0,14686209.0,6908.0,5.67,0.003,38.0065856,-122.25716,26090.0,4601.410934744268
94548,150492.0,162863.0,,196631.0,,,150682.0,133566.0,nan,,5984491.0,220815.0,2.311,0.085,37.9742947,-121.6514409,248.0,107.31285157940286
94549,185950.0,247408.0,220298.0,280481.0,242090.0,,83584.0,117838.0,Pediatrics,19.0,51399963.0,431202.0,19.846,0.166,37.9011371,-122.1190811,29344.0,1478.5851053108938
94550,150061.0,181637.0,169556.0,200946.0,177877.0,,89614.0,107822.0,Pediatrics,12.0,704413954.0,5055331.0,271.976,1.952,37.5199829,-121.5755948,52617.0,193.46192311086273
94551,119087.0,148746.0,141612.0,167579.0,159733.0,,61721.0,85146.0,Pediatrics,7.0,214285828.0,880066.0,82.736,0.34,37.7505118,-121.7492486,48151.0,581.9836588667569
94552,180681.0,212614.0,186406.0,233881.0,197536.0,,81563.0,107004.0,Pediatrics,3.0,134161786.0,54101.0,51.8,0.021,37.7057782,-122.0075852,15220.0,293.82239382239385
94553,106557.0,128626.0,128338.0,144298.0,141017.0,,63330.0,89272.0,Pediatrics,19.0,159631940.0,8464682.0,61.634,3.268,37.9782987,-122.1571085,49801.0,808.0118116623942
94555,161175.0,192815.0,179429.0,206777.0,194332.0,,88864.0,102835.0,Pediatrics,0.0,35885289.0,8136.0,13.855,0.003,37.5475942,-122.0982196,38017.0,2743.919162757127
94556,152965.0,220772.0,192727.0,262919.0,208424.0,,66125.0,97703.0,Pediatrics,2.0,49932049.0,247152.0,19.279,0.095,37.8319712,-122.1059224,15776.0,818.2997043415115
94558,97759.0,126309.0,115126.0,144284.0,126096.0,,51090.0,77321.0,Pediatrics,11.0,1040476310.0,79609485.0,401.73,30.737,38.3891354,-122.188412,66854.0,166.4152540263361
94559,76960.0,109756.0,85022.0,118793.0,106092.0,,58081.0,86753.0,Pediatrics,4.0,107775315.0,1716630.0,41.612,0.663,38.251125,-122.2960891,27564.0,662.4050754590022
94560,127619.0,149431.0,132526.0,153947.0,150494.0,,90676.0,108264.0,Pediatrics,3.0,51997358.0,117972.0,20.076,0.046,37.5042533,-122.0319104,48148.0,2398.286511257222
94561,102911.0,113436.0,107478.0,120207.0,125987.0,,33229.0,60916.0,Pediatrics,1.0,44908500.0,1142486.0,17.339,0.441,37.9934851,-121.6912187,43031.0,2481.7463521541035
94562,,,,,,,,,Pediatrics,0.0,,,,,,,,
94563,231373.0,323689.0,,344254.0,,,90136.0,240541.0,Pediatrics,14.0,53153914.0,76562.0,20.523,0.03,37.8738672,-122.2053117,19351.0,942.8933391804318
94564,105217.0,118921.0,114483.0,128156.0,121298.0,,62115.0,79174.0,Pediatrics,8.0,17688008.0,11462.0,6.829,0.004,37.9905553,-122.2724989,19201.0,2811.6854590716066
94565,78985.0,99212.0,82043.0,100175.0,98357.0,117282.0,49503.0,72767.0,Pediatrics,2.0,117307736.0,4916888.0,45.293,1.898,38.008595,-121.9283149,97249.0,2147.1088247632083
94566,163499.0,212056.0,181766.0,237597.0,194306.0,,75000.0,102895.0,Pediatrics,6.0,52631419.0,1316596.0,20.321,0.508,37.6487308,-121.8480239,45050.0,2216.9184587372665
94567,53813.0,95604.0,54107.0,109969.0,50000.0,,44773.0,52651.0,Pediatrics,0.0,188087744.0,6083646.0,72.621,2.349,38.6670182,-122.4070119,869.0,11.966235661860894
94568,148083.0,177533.0,160380.0,191606.0,180463.0,,93359.0,118141.0,Pediatrics,21.0,42720489.0,0.0,16.494,0.0,37.7159657,-121.9011406,57395.0,3479.7502121983753
94569,,82815.0,,,,,,62282.0,Pediatrics,0.0,3330135.0,0.0,1.286,0.0,38.0440915,-122.1919429,242.0,188.18040435458784
94570,,,,,,,,,Pediatrics,0.0,,,,,,,,
94571,68617.0,79658.0,80194.0,91708.0,83209.0,,50042.0,59787.0,Pediatrics,0.0,282561819.0,34700517.0,109.098,13.398,38.1520707,-121.7597729,10330.0,94.68551210837964
94572,78175.0,104145.0,88996.0,112612.0,117958.0,,44955.0,65569.0,Pediatrics,0.0,23767563.0,0.0,9.177,0.0,38.0238582,-122.2327881,9997.0,1089.3538193309362
94573,,,,,,,,,nan,,3979207.0,10389.0,1.536,0.004,38.458864,-122.4288313,70.0,45.572916666666664
94574,104848.0,188872.0,134150.0,240229.0,162988.0,,64095.0,111226.0,Pediatrics,2.0,321935749.0,5070806.0,124.3,1.958,38.5424475,-122.419923,8527.0,68.60016090104585
94575,,,,,,,,,nan,,416901.0,22901.0,0.161,0.009,37.8409608,-122.109502,1176.0,7304.347826086956
94576,,137594.0,,81483.0,,,,169657.0,Pediatrics,0.0,735740.0,0.0,0.284,0.0,38.549256,-122.4757997,123.0,433.0985915492958
94577,89219.0,110620.0,108680.0,125578.0,127096.0,,57303.0,76708.0,Pediatrics,29.0,21018149.0,1843213.0,8.115,0.712,37.7166592,-122.1692742,48520.0,5979.0511398644485
94578,71758.0,87182.0,74640.0,92329.0,87529.0,,45169.0,66005.0,Pediatrics,2.0,11806793.0,0.0,4.559,0.0,37.7067648,-122.125565,42468.0,9315.200701908312
94579,91201.0,106996.0,96124.0,114878.0,99298.0,,44837.0,71027.0,Pediatrics,0.0,8100531.0,0.0,3.128,0.0,37.6865005,-122.1572145,21541.0,6886.508951406649
94580,96581.0,112983.0,107933.0,124148.0,116688.0,,51044.0,63856.0,Pediatrics,1.0,8604835.0,0.0,3.322,0.0,37.6780011,-122.1333673,29661.0,8928.657435279953
94581,,,,,,,,,Pediatrics,0.0,,,,,,,,
94582,186021.0,207249.0,216662.0,232363.0,232258.0,,80580.0,119058.0,Pediatrics,6.0,34735230.0,41682.0,13.411,0.016,37.7653469,-121.9154316,44721.0,3334.650659906047
94583,159414.0,182899.0,174394.0,196734.0,188592.0,,98354.0,118820.0,Pediatrics,21.0,55001056.0,51965.0,21.236,0.02,37.7716927,-121.9898294,38527.0,1814.230551893012
94585,81683.0,94259.0,91052.0,101674.0,102115.0,,52672.0,59359.0,Pediatrics,0.0,275032304.0,20893298.0,106.191,8.067,38.1918321,-121.9382694,29351.0,276.39818817037224
94586,164063.0,290452.0,215114.0,331972.0,246875.0,,114306.0,114852.0,Pediatrics,0.0,144330278.0,2825268.0,55.726,1.091,37.5671254,-121.852246,817.0,14.66101999066863
94587,120772.0,140262.0,127014.0,148359.0,142425.0,,66250.0,87033.0,Pediatrics,7.0,50844434.0,2902181.0,19.631,1.121,37.5900083,-122.075187,75067.0,3823.900972950945
94588,157203.0,192945.0,188682.0,219360.0,193761.0,,78548.0,95555.0,Pediatrics,28.0,84795806.0,1026771.0,32.74,0.396,37.7926484,-121.8628073,36324.0,1109.468540012217
94589,71715.0,86526.0,73123.0,86097.0,87402.0,,43393.0,71302.0,Pediatrics,9.0,14671849.0,329661.0,5.665,0.127,38.1414668,-122.2468701,30206.0,5332.038834951456
94590,57254.0,71632.0,67154.0,80634.0,80174.0,,39656.0,54818.0,Pediatrics,1.0,16996901.0,5672850.0,6.563,2.19,38.0957888,-122.2496894,37378.0,5695.261313423739
94591,91380.0,108436.0,102723.0,118549.0,119000.0,,54842.0,68539.0,Pediatrics,7.0,54641326.0,141687.0,21.097,0.055,38.1271913,-122.196855,56333.0,2670.1900744181635
94592,171000.0,170959.0,170625.0,173486.0,171094.0,,,165174.0,Pediatrics,1.0,20746448.0,693234.0,8.01,0.268,38.090998,-122.2854178,1038.0,129.5880149812734
94595,78874.0,126543.0,128615.0,185431.0,146698.0,,50920.0,74525.0,Pediatrics,7.0,13515581.0,0.0,5.218,0.0,37.8720872,-122.0689708,17730.0,3397.853583748563
94596,115938.0,150006.0,136596.0,183492.0,146556.0,,85417.0,102794.0,Pediatrics,28.0,15701634.0,0.0,6.062,0.0,37.8890094,-122.0367782,22247.0,3669.910920488287
94597,121067.0,137495.0,148472.0,166245.0,173048.0,,79484.0,103686.0,Pediatrics,7.0,10496734.0,0.0,4.053,0.0,37.9176973,-122.071818,23263.0,5739.698988403652
94598,156280.0,203326.0,182114.0,222555.0,202339.0,,89150.0,145992.0,Pediatrics,21.0,53389836.0,31195.0,20.614,0.012,37.9169161,-122.0149174,26666.0,1293.586882701077
94599,65962.0,102411.0,75833.0,145574.0,104500.0,,36761.0,61369.0,Pediatrics,1.0,20561377.0,17051.0,7.939,0.007,38.3994834,-122.3802382,3070.0,386.6985766469329
94601,53433.0,75541.0,55813.0,76571.0,72013.0,88749.0,41259.0,62547.0,Pediatrics,8.0,8285984.0,245032.0,3.199,0.095,37.7757598,-122.2185723,53104.0,16600.187558612066
94602,107208.0,144087.0,131856.0,166090.0,162207.0,,71503.0,101911.0,Pediatrics,15.0,9421092.0,0.0,3.638,0.0,37.8052351,-122.2042292,29593.0,8134.414513468939
94603,55692.0,71028.0,59836.0,77255.0,71264.0,,37580.0,46185.0,Pediatrics,0.0,6988064.0,0.0,2.698,0.0,37.7392664,-122.175548,35486.0,13152.705707931802
94604,,,,,,,,,Pediatrics,1.0,,,,,,,,
94605,77939.0,108881.0,98176.0,123621.0,117931.0,,49860.0,79154.0,Pediatrics,1.0,22868769.0,145283.0,8.83,0.056,37.7614085,-122.1501983,43167.0,4888.674971687429
94606,63188.0,83477.0,69912.0,88688.0,81282.0,,55392.0,73900.0,Pediatrics,2.0,6024502.0,603235.0,2.326,0.233,37.791366,-122.2445132,37640.0,16182.287188306103
94607,60181.0,99298.0,52538.0,91580.0,83594.0,,64605.0,103336.0,Pediatrics,14.0,15341889.0,4899389.0,5.924,1.892,37.8088415,-122.3046971,25723.0,4342.167454422687
94608,95716.0,119260.0,111901.0,138459.0,151382.0,,81577.0,101490.0,Pediatrics,8.0,7126850.0,2087491.0,2.752,0.806,37.8368441,-122.2891434,31572.0,11472.383720930233
94609,95693.0,131795.0,115655.0,168377.0,169609.0,,84454.0,103749.0,Pediatrics,117.0,4313162.0,0.0,1.665,0.0,37.8348158,-122.2641948,23729.0,14251.651651651651
94610,104919.0,149245.0,163409.0,212382.0,187625.0,,82605.0,103041.0,Pediatrics,14.0,5416589.0,0.0,2.091,0.0,37.8123293,-122.2403771,31553.0,15089.90913438546
94611,136538.0,193602.0,198966.0,255062.0,218889.0,,79078.0,108820.0,Pediatrics,89.0,18906610.0,5141.0,7.3,0.002,37.8319168,-122.2157928,39042.0,5348.219178082192
94612,59773.0,100936.0,55333.0,130488.0,102221.0,,59091.0,88436.0,Pediatrics,6.0,2481827.0,602434.0,0.958,0.233,37.8077089,-122.2668574,16203.0,16913.361169102296
94613,,,,,,,,,Pediatrics,0.0,634710.0,0.0,0.245,0.0,37.7807203,-122.183029,868.0,3542.857142857143
94618,169856.0,221698.0,224960.0,272507.0,243169.0,,107524.0,143481.0,Pediatrics,13.0,6274312.0,37495.0,2.423,0.014,37.844821,-122.2385523,17110.0,7061.494015683037
94619,106875.0,137988.0,120469.0,150389.0,150816.0,,75112.0,106796.0,Pediatrics,1.0,21615279.0,0.0,8.346,0.0,37.7926122,-122.1600844,24833.0,2975.437335250419
94620,,,,,,,,,Pediatrics,0.0,,,,,,,,
94621,40813.0,61648.0,46932.0,64569.0,65389.0,,24392.0,44955.0,Pediatrics,0.0,22050269.0,4656859.0,8.514,1.798,37.7511299,-122.210178,33820.0,3972.280949025135
94623,,,,,,,,,Pediatrics,1.0,,,,,,,,
94661,,,,,,,,,Pediatrics,0.0,,,,,,,,
94662,,,,,,,,,Pediatrics,0.0,,,,,,,,
94702,85357.0,118414.0,122134.0,151160.0,151694.0,,58667.0,78439.0,Pediatrics,2.0,3320290.0,0.0,1.282,0.0,37.8663209,-122.2863481,17000.0,13260.530421216848
94703,87114.0,127085.0,123736.0,156947.0,152039.0,,56667.0,90385.0,Pediatrics,6.0,3335070.0,0.0,1.288,0.0,37.8637146,-122.2756841,21942.0,17035.714285714286
94704,46735.0,69498.0,72333.0,108551.0,89440.0,,31558.0,55603.0,Pediatrics,7.0,2203048.0,0.0,0.851,0.0,37.8664171,-122.2609222,29509.0,34675.67567567567
94705,139029.0,207284.0,200357.0,284194.0,217667.0,,75000.0,106963.0,Pediatrics,18.0,8757325.0,0.0,3.381,0.0,37.8652048,-122.2383838,13612.0,4026.027802425318
94706,107669.0,138386.0,124704.0,155853.0,155104.0,,78404.0,94647.0,Pediatrics,5.0,3792610.0,0.0,1.464,0.0,37.8896978,-122.2958583,21404.0,14620.218579234974
